Scenario,dispersion, perm_x_aq, perm_y_aq, perm_x_cap, perm_y_cap, depth, aq_thickness, injected_fluid_mass, injected_temp, inject_time, store_time, produce_time, rest_time, T_ambient, P_ambient, enthalpy_i, enthalpy_a, RE1, RE2, RE3, RE4, RE5
91d_400m_disp0m_0501,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.729489283,0.761323866,0.774792752,0.783202456,0.789394887
91d_400m_disp0m_0502,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.657532349,0.667919478,0.67490482,0.681612383,0.687762707
91d_400m_disp0m_0505,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.792797567,0.833059474,0.851504485,0.862843824,0.870564738
91d_400m_disp0m_0506,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.770457983,0.801657951,0.815190778,0.823834991,0.830222695
91d_400m_disp0m_0507,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.72200203,0.734396306,0.742242783,0.749474011,0.755868956
91d_400m_disp0m_0510,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.707289627,0.757832328,0.780548591,0.794073006,0.803258633
91d_400m_disp0m_0511,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.670838456,0.708057054,0.722224744,0.729868432,0.734841683
91d_400m_disp0m_0512,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.582014936,0.598108334,0.603433268,0.606707257,0.609340685
91d_400m_disp0m_0515,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.765394616,0.809483087,0.829186996,0.840937556,0.848876228
91d_400m_disp0m_0516,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.727968145,0.7585282,0.769803218,0.775914567,0.780010753
91d_400m_disp0m_0517,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.64249761,0.65106983,0.653591516,0.655717869,0.657968045
91d_400m_disp0m_0520,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.805504071,0.844265185,0.861659858,0.871990075,0.879081383
91d_400m_disp0m_0521,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.774153422,0.800733962,0.810549917,0.815964915,0.81979301
91d_400m_disp0m_0522,0,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.705630254,0.710141349,0.711113632,0.712926147,0.715324833
91d_400m_disp0m_0525,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,5,50000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.405390653,0.484741608,0.526246668,0.553391102,0.573106887
91d_400m_disp0m_0526,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,5,50000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.402106725,0.481728037,0.52341429,0.550633784,0.570397579
91d_400m_disp0m_0527,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,5,50000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.398547571,0.478207257,0.519924485,0.547176364,0.566995171
91d_400m_disp0m_0530,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.408236025,0.489284028,0.5319867,0.560067933,0.580606475
91d_400m_disp0m_0531,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.405394407,0.48666851,0.52948475,0.557693378,0.578236615
91d_400m_disp0m_0532,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.401939385,0.4832888,0.52613504,0.554337474,0.574951823
91d_400m_disp0m_0540,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.546286364,0.616978885,0.651784492,0.673778572,0.689427317
91d_400m_disp0m_0541,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.538222001,0.610541057,0.646018457,0.668399591,0.684253259
91d_400m_disp0m_0542,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.528351501,0.600505456,0.636105996,0.658686823,0.674700859
91d_400m_disp0m_0545,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.554620568,0.626943087,0.662847055,0.685736492,0.702112731
91d_400m_disp0m_0546,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.546076089,0.62084126,0.65769639,0.681060558,0.697715748
91d_400m_disp0m_0547,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.537268578,0.613420112,0.650783676,0.674477286,0.691400136
91d_400m_disp0m_0550,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,200000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.557954361,0.631471824,0.668130678,0.691733947,0.70855339
91d_400m_disp0m_0551,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,200000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.548850464,0.625802688,0.66368954,0.687575823,0.704691009
91d_400m_disp0m_0552,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,10,200000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.540478138,0.619587014,0.658144458,0.682549471,0.699968021
91d_400m_disp0m_0555,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,50000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.678832872,0.732671689,0.757899216,0.773397639,0.784194326
91d_400m_disp0m_0556,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,50000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.665089424,0.716631579,0.740860794,0.755869598,0.766414291
91d_400m_disp0m_0557,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,50000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.634951025,0.677983283,0.699031245,0.712671413,0.722596553
91d_400m_disp0m_0560,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,100000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.702643072,0.755704784,0.78082843,0.796400157,0.807367332
91d_400m_disp0m_0561,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,100000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.692131516,0.74430793,0.768998138,0.784393483,0.795315573
91d_400m_disp0m_0562,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,100000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.671186926,0.717074446,0.739814748,0.754610614,0.765342111
91d_400m_disp0m_0565,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,200000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.716385136,0.769072481,0.79381626,0.809480141,0.820642192
91d_400m_disp0m_0566,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,200000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.707728278,0.760927161,0.78589536,0.801671545,0.81288324
91d_400m_disp0m_0567,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,20,200000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.692467714,0.741879722,0.766367468,0.78228379,0.793702928
91d_400m_disp0m_0570,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,50000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.719490963,0.768508271,0.790785206,0.8041734,0.813342165
91d_400m_disp0m_0571,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,50000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.700932968,0.744086101,0.762534707,0.773281031,0.780561116
91d_400m_disp0m_0572,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,50000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.652573989,0.680764364,0.691625571,0.698164183,0.702981475
91d_400m_disp0m_0575,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,100000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.764209784,0.808598265,0.828907131,0.841260357,0.849687639
91d_400m_disp0m_0576,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.747325461,0.78642636,0.803311515,0.813280731,0.820117473
91d_400m_disp0m_0577,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.706500977,0.731307079,0.740899619,0.746928681,0.751564627
91d_400m_disp0m_0580,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,200000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.793853084,0.834486316,0.853365643,0.864748271,0.872805127
91d_400m_disp0m_0581,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,200000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.780905649,0.817360214,0.833450409,0.84313224,0.84988172
91d_400m_disp0m_0582,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,40,200000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.751764131,0.776011596,0.785716482,0.792031229,0.796957744
91d_400m_disp0m_0585,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,50000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.709065741,0.760467113,0.783840039,0.797892093,0.807511429
91d_400m_disp0m_0586,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,50000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.69501572,0.741506106,0.761223415,0.772401585,0.779705643
91d_400m_disp0m_0587,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,50000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.65479801,0.687940447,0.699838556,0.706037204,0.709998696
91d_400m_disp0m_0590,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.767340835,0.812325744,0.832704447,0.844984681,0.853338003
91d_400m_disp0m_0591,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.75134781,0.790969497,0.807437132,0.816658752,0.822671334
91d_400m_disp0m_0592,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.708850787,0.734669785,0.743341513,0.747779175,0.75067891
91d_400m_disp0m_0595,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,200000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.807233496,0.846684982,0.864658879,0.875464809,0.882913243
91d_400m_disp0m_0596,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,200000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.792011293,0.826455938,0.840691034,0.848724307,0.854003911
91d_400m_disp0m_0597,0,1.00E-12,1.00E-13,1.00E-16,1.00E-17,400,60,200000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.754861831,0.776163263,0.782922599,0.786326617,0.78866364
91d_400m_disp0m_0600,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,5,50000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.405786464,0.484974672,0.526415452,0.553540373,0.573220005
91d_400m_disp0m_0601,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,5,50000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.402853315,0.482161949,0.523696586,0.55087894,0.570601419
91d_400m_disp0m_0602,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,5,50000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.399530401,0.478764555,0.520300491,0.547495337,0.567276865
91d_400m_disp0m_0605,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.408577744,0.489427957,0.532131197,0.560151823,0.580686235
91d_400m_disp0m_0606,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.406080699,0.487034137,0.529713572,0.557852287,0.578347947
91d_400m_disp0m_0607,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.402827374,0.48371492,0.526488982,0.554530412,0.575162525
91d_400m_disp0m_0615,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,50000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.54840756,0.618023257,0.652671007,0.674404748,0.689890181
91d_400m_disp0m_0616,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,50000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.543248593,0.613620364,0.648510981,0.670629465,0.68629815
91d_400m_disp0m_0617,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,50000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.537635638,0.608083328,0.643071491,0.665228423,0.680976101
91d_400m_disp0m_0620,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.557029572,0.627884126,0.663451012,0.686254235,0.702480339
91d_400m_disp0m_0621,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.551161391,0.623266957,0.659385017,0.682433047,0.698888147
91d_400m_disp0m_0622,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.545530673,0.618086754,0.654422551,0.677656216,0.694307534
91d_400m_disp0m_0625,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,200000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.560500768,0.63229474,0.66861364,0.692121462,0.708857985
91d_400m_disp0m_0626,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,200000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.554168904,0.628077217,0.664955122,0.688512478,0.705487746
91d_400m_disp0m_0627,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,200000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.548450476,0.622976136,0.660450908,0.684276063,0.701468033
91d_400m_disp0m_0630,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,50000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.680193871,0.73386141,0.759097337,0.774620897,0.785381184
91d_400m_disp0m_0631,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,50000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.675440698,0.729301039,0.7545789,0.770118477,0.780927818
91d_400m_disp0m_0632,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,50000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.66684421,0.719824131,0.744623909,0.759851119,0.770453781
91d_400m_disp0m_0635,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,100000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.704030837,0.756690359,0.78165047,0.797200571,0.808161789
91d_400m_disp0m_0636,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,100000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.69941905,0.75237,0.777523175,0.793193326,0.804186654
91d_400m_disp0m_0637,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,100000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.691894435,0.744332601,0.769225397,0.784684203,0.795551157
91d_400m_disp0m_0640,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,200000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.718162568,0.769545421,0.794259461,0.809894809,0.820879026
91d_400m_disp0m_0641,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,200000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.713571465,0.765992158,0.790860684,0.806634654,0.817688091
91d_400m_disp0m_0642,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,200000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.707172632,0.759414161,0.784255647,0.799881271,0.811006131
91d_400m_disp0m_0645,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,50000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.72046339,0.769922813,0.792544936,0.806196276,0.815568665
91d_400m_disp0m_0646,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,50000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.717116945,0.766509015,0.788969854,0.802461224,0.81169075
91d_400m_disp0m_0647,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,50000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.709785314,0.75788373,0.779335334,0.79202984,0.800620524
91d_400m_disp0m_0650,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,100000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.765119127,0.809907637,0.8306416,0.843099362,0.851763841
91d_400m_disp0m_0651,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.761414195,0.806153336,0.826649163,0.839039439,0.84755665
91d_400m_disp0m_0652,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.753419915,0.796861945,0.816360834,0.827954385,0.835834164
91d_400m_disp0m_0655,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,200000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.794651312,0.835621524,0.854597197,0.86624004,0.874274656
91d_400m_disp0m_0656,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,200000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.790777396,0.831623129,0.850537377,0.862092315,0.870101946
91d_400m_disp0m_0657,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,200000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.783206064,0.822982457,0.841022429,0.851892635,0.859385503
91d_400m_disp0m_0660,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,50000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.709672487,0.761413148,0.785072391,0.799369204,0.809200775
91d_400m_disp0m_0661,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,50000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.707212505,0.759049396,0.782654351,0.796856763,0.806583327
91d_400m_disp0m_0662,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,50000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.702162603,0.753278399,0.776199438,0.789784206,0.798957061
91d_400m_disp0m_0665,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.768082043,0.813488615,0.834200781,0.846763132,0.855366038
91d_400m_disp0m_0666,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.765180729,0.810657275,0.831290969,0.843689331,0.852166008
91d_400m_disp0m_0667,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.758984915,0.803535323,0.823325799,0.834965045,0.842773552
91d_400m_disp0m_0670,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,200000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.80786665,0.847795724,0.866085078,0.877186698,0.884892561
91d_400m_disp0m_0671,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,200000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.804786809,0.844685998,0.862913744,0.873826862,0.881329187
91d_400m_disp0m_0672,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,200000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.797932161,0.836935462,0.854202215,0.864343109,0.871181035
91d_400m_disp0m_0675,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,5,50000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.40609522,0.485154448,0.526537898,0.553640982,0.57333093
91d_400m_disp0m_0676,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,5,50000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.403370186,0.482446055,0.523904762,0.551039921,0.570749212
91d_400m_disp0m_0677,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,5,50000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.400148082,0.479110237,0.520549229,0.547700273,0.567444441
91d_400m_disp0m_0680,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.40879948,0.489583397,0.532228449,0.560264575,0.580766005
91d_400m_disp0m_0681,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.406496675,0.487228907,0.52985765,0.557943853,0.578450776
91d_400m_disp0m_0682,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.403368964,0.48402716,0.526677448,0.554727869,0.575269976
91d_400m_disp0m_0690,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,50000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.549240512,0.618496939,0.652937707,0.674780837,0.690186111
91d_400m_disp0m_0691,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,50000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.544839437,0.614712186,0.649346637,0.67134128,0.686948363
91d_400m_disp0m_0692,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,50000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.540063867,0.609986408,0.644812234,0.666905366,0.682631756
91d_400m_disp0m_0695,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.557917285,0.628541112,0.663891616,0.686571719,0.702815478
91d_400m_disp0m_0696,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.553103909,0.624297139,0.660103387,0.683013671,0.699489593
91d_400m_disp0m_0697,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.54809247,0.619680662,0.655721731,0.678817754,0.69526974
91d_400m_disp0m_0700,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,200000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.561517443,0.632926828,0.668995358,0.692240261,0.709033175
91d_400m_disp0m_0701,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,200000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.5565178,0.629023094,0.665479254,0.689015376,0.705894043
91d_400m_disp0m_0702,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,200000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.551491955,0.624454561,0.661304214,0.684938862,0.701987459
91d_400m_disp0m_0705,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,50000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.680434085,0.734037457,0.759233083,0.77473399,0.78551362
91d_400m_disp0m_0706,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,50000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.676818121,0.730802141,0.756186053,0.771799164,0.782660557
