pressure,  temperature,  density,  viscosity,  enthalpy,  internal_energy
14717200, 522.222, 7.9795E+02, 1.3500E-04, 8.5059E+05, 8.3215E+05
14717200, 525, 7.9388E+02, 1.3500E-04, 8.5997E+05, 8.4143E+05
14717200, 527.778, 7.8977E+02, 1.3500E-04, 8.6935E+05, 8.5071E+05
14717200, 530.556, 7.8561E+02, 1.3500E-04, 8.7873E+05, 8.5999E+05
14717200, 533.333, 7.8142E+02, 1.3500E-04, 8.8811E+05, 8.6927E+05
14717200, 536.111, 7.7719E+02, 1.3500E-04, 8.9749E+05, 8.7855E+05
14717200, 538.889, 7.7292E+02, 1.3500E-04, 9.0688E+05, 8.8783E+05
14717200, 541.667, 7.6861E+02, 1.3500E-04, 9.1626E+05, 8.9712E+05
14717200, 544.444, 7.6426E+02, 1.3500E-04, 9.2565E+05, 9.0639E+05
14717200, 547.222, 7.5987E+02, 1.3500E-04, 9.3504E+05, 9.1567E+05
14717200, 550, 7.5544E+02, 1.3500E-04, 9.4444E+05, 9.2496E+05
15221200, 275, 1.0012E+03, 1.0050E-03, 2.2939E+04, 7.7367E+03
15221200, 277.778, 1.0007E+03, 1.0050E-03, 3.4565E+04, 1.9354E+04
15221200, 280.556, 1.0002E+03, 1.0050E-03, 4.6190E+04, 3.0972E+04
15221200, 283.333, 9.9966E+02, 1.0050E-03, 5.7812E+04, 4.2585E+04
15221200, 286.111, 9.9914E+02, 1.0050E-03, 6.9437E+04, 5.4203E+04
15221200, 288.889, 9.9863E+02, 1.0050E-03, 8.1063E+04, 6.5820E+04
15221200, 291.667, 9.9811E+02, 1.0050E-03, 9.2688E+04, 7.7438E+04
15221200, 294.444, 9.9759E+02, 9.8516E-04, 1.0417E+05, 8.8907E+04
15221200, 297.222, 9.9707E+02, 9.4256E-04, 1.1542E+05, 1.0016E+05
15221200, 300, 9.9631E+02, 8.9997E-04, 1.2660E+05, 1.1132E+05
15221200, 302.778, 9.9538E+02, 8.5737E-04, 1.3770E+05, 1.2241E+05
15221200, 305.556, 9.9442E+02, 8.1477E-04, 1.4872E+05, 1.3342E+05
15221200, 308.333, 9.9342E+02, 7.7219E-04, 1.5966E+05, 1.4434E+05
15221200, 311.111, 9.9238E+02, 7.2960E-04, 1.7052E+05, 1.5518E+05
15221200, 313.889, 9.9129E+02, 6.8700E-04, 1.8130E+05, 1.6595E+05
15221200, 316.667, 9.9017E+02, 6.4441E-04, 1.9200E+05, 1.7663E+05
15221200, 319.444, 9.8901E+02, 6.0183E-04, 2.0262E+05, 1.8723E+05
15221200, 322.222, 9.8781E+02, 5.5923E-04, 2.1316E+05, 1.9775E+05
15221200, 325, 9.8658E+02, 5.3520E-04, 2.2362E+05, 2.0819E+05
15221200, 327.778, 9.8530E+02, 5.2047E-04, 2.3400E+05, 2.1855E+05
15221200, 330.556, 9.8398E+02, 5.0575E-04, 2.4430E+05, 2.2883E+05
15221200, 333.333, 9.8262E+02, 4.9103E-04, 2.5451E+05, 2.3902E+05
15221200, 336.111, 9.8123E+02, 4.7631E-04, 2.6465E+05, 2.4914E+05
15221200, 338.889, 9.7979E+02, 4.6158E-04, 2.7471E+05, 2.5918E+05
15221200, 341.667, 9.7831E+02, 4.4686E-04, 2.8469E+05, 2.6913E+05
15221200, 344.444, 9.7680E+02, 4.3214E-04, 2.9459E+05, 2.7900E+05
15221200, 347.222, 9.7525E+02, 4.1742E-04, 3.0440E+05, 2.8880E+05
15221200, 350, 9.7365E+02, 4.0270E-04, 3.1420E+05, 2.9857E+05
15221200, 352.778, 9.7202E+02, 3.8797E-04, 3.2395E+05, 3.0829E+05
15221200, 355.556, 9.7035E+02, 3.7325E-04, 3.3362E+05, 3.1794E+05
15221200, 358.333, 9.6864E+02, 3.5853E-04, 3.4322E+05, 3.2750E+05
15221200, 361.111, 9.6689E+02, 3.4381E-04, 3.5274E+05, 3.3700E+05
15221200, 363.889, 9.6510E+02, 3.2908E-04, 3.6220E+05, 3.4643E+05
15221200, 366.667, 9.6327E+02, 3.1436E-04, 3.7158E+05, 3.5577E+05
15221200, 369.444, 9.6140E+02, 2.9964E-04, 3.8088E+05, 3.6504E+05
15221200, 372.222, 9.5949E+02, 2.8492E-04, 3.9011E+05, 3.7424E+05
15221200, 375, 9.5754E+02, 2.7637E-04, 3.9926E+05, 3.8337E+05
15221200, 377.778, 9.5555E+02, 2.7093E-04, 4.0835E+05, 3.9242E+05
15221200, 380.556, 9.5353E+02, 2.6548E-04, 4.1736E+05, 4.0139E+05
15221200, 383.333, 9.5146E+02, 2.6004E-04, 4.2629E+05, 4.1029E+05
15221200, 386.111, 9.4936E+02, 2.5460E-04, 4.3515E+05, 4.1912E+05
15221200, 388.889, 9.4721E+02, 2.4915E-04, 4.4394E+05, 4.2787E+05
15221200, 391.667, 9.4503E+02, 2.4371E-04, 4.5265E+05, 4.3654E+05
15221200, 394.444, 9.4281E+02, 2.3826E-04, 4.6129E+05, 4.4514E+05
15221200, 397.222, 9.4054E+02, 2.3282E-04, 4.6985E+05, 4.5367E+05
15221200, 400, 9.3824E+02, 2.2737E-04, 4.7851E+05, 4.6228E+05
15221200, 402.778, 9.3590E+02, 2.2193E-04, 4.8718E+05, 4.7091E+05
15221200, 405.556, 9.3352E+02, 2.1648E-04, 4.9579E+05, 4.7948E+05
15221200, 408.333, 9.3110E+02, 2.1104E-04, 5.0433E+05, 4.8798E+05
15221200, 411.111, 9.2864E+02, 2.0560E-04, 5.1281E+05, 4.9642E+05
15221200, 413.889, 9.2614E+02, 2.0015E-04, 5.2123E+05, 5.0479E+05
15221200, 416.667, 9.2360E+02, 1.9471E-04, 5.2958E+05, 5.1310E+05
15221200, 419.444, 9.2102E+02, 1.8926E-04, 5.3787E+05, 5.2135E+05
15221200, 422.222, 9.1840E+02, 1.8382E-04, 5.4610E+05, 5.2953E+05
15221200, 425, 9.1575E+02, 1.8026E-04, 5.5427E+05, 5.3765E+05
15221200, 427.778, 9.1305E+02, 1.7765E-04, 5.6237E+05, 5.4570E+05
15221200, 430.556, 9.1032E+02, 1.7504E-04, 5.7042E+05, 5.5369E+05
15221200, 433.333, 9.0754E+02, 1.7243E-04, 5.7839E+05, 5.6162E+05
15221200, 436.111, 9.0473E+02, 1.6982E-04, 5.8631E+05, 5.6948E+05
15221200, 438.889, 9.0187E+02, 1.6721E-04, 5.9416E+05, 5.7728E+05
15221200, 441.667, 8.9898E+02, 1.6459E-04, 6.0195E+05, 5.8502E+05
15221200, 444.444, 8.9605E+02, 1.6198E-04, 6.0967E+05, 5.9268E+05
15221200, 447.222, 8.9308E+02, 1.5937E-04, 6.1733E+05, 6.0029E+05
15221200, 450, 8.9007E+02, 1.5676E-04, 6.2493E+05, 6.0783E+05
15221200, 452.778, 8.8702E+02, 1.5415E-04, 6.3247E+05, 6.1531E+05
15221200, 455.556, 8.8393E+02, 1.5154E-04, 6.3995E+05, 6.2273E+05
15221200, 458.333, 8.8080E+02, 1.4893E-04, 6.4736E+05, 6.3007E+05
15221200, 461.111, 8.7763E+02, 1.4632E-04, 6.5470E+05, 6.3736E+05
15221200, 463.889, 8.7442E+02, 1.4371E-04, 6.6199E+05, 6.4458E+05
15221200, 466.667, 8.7117E+02, 1.4109E-04, 6.6921E+05, 6.5174E+05
15221200, 469.444, 8.6789E+02, 1.3848E-04, 6.7637E+05, 6.5883E+05
15221200, 472.222, 8.6456E+02, 1.3587E-04, 6.8347E+05, 6.6587E+05
15221200, 475, 8.6119E+02, 1.3500E-04, 6.9206E+05, 6.7438E+05
15221200, 477.778, 8.5779E+02, 1.3500E-04, 7.0141E+05, 6.8366E+05
15221200, 480.556, 8.5434E+02, 1.3500E-04, 7.1076E+05, 6.9294E+05
15221200, 483.333, 8.5086E+02, 1.3500E-04, 7.2011E+05, 7.0222E+05
15221200, 486.111, 8.4734E+02, 1.3500E-04, 7.2947E+05, 7.1150E+05
15221200, 488.889, 8.4378E+02, 1.3500E-04, 7.3882E+05, 7.2078E+05
15221200, 491.667, 8.4017E+02, 1.3500E-04, 7.4818E+05, 7.3007E+05
15221200, 494.444, 8.3653E+02, 1.3500E-04, 7.5754E+05, 7.3934E+05
15221200, 497.222, 8.3285E+02, 1.3500E-04, 7.6690E+05, 7.4862E+05
15221200, 500, 8.2913E+02, 1.3500E-04, 7.7626E+05, 7.5791E+05
15221200, 502.778, 8.2537E+02, 1.3500E-04, 7.8563E+05, 7.6719E+05
15221200, 505.556, 8.2157E+02, 1.3500E-04, 7.9500E+05, 7.7647E+05
15221200, 508.333, 8.1774E+02, 1.3500E-04, 8.0436E+05, 7.8575E+05
15221200, 511.111, 8.1386E+02, 1.3500E-04, 8.1373E+05, 7.9503E+05
15221200, 513.889, 8.0994E+02, 1.3500E-04, 8.2310E+05, 8.0431E+05
15221200, 516.667, 8.0598E+02, 1.3500E-04, 8.3248E+05, 8.1359E+05
15221200, 519.444, 8.0199E+02, 1.3500E-04, 8.4185E+05, 8.2287E+05
15221200, 522.222, 7.9795E+02, 1.3500E-04, 8.5122E+05, 8.3215E+05
15221200, 525, 7.9388E+02, 1.3500E-04, 8.6060E+05, 8.4143E+05
15221200, 527.778, 7.8977E+02, 1.3500E-04, 8.6999E+05, 8.5071E+05
15221200, 530.556, 7.8561E+02, 1.3500E-04, 8.7937E+05, 8.5999E+05
15221200, 533.333, 7.8142E+02, 1.3500E-04, 8.8875E+05, 8.6927E+05
15221200, 536.111, 7.7719E+02, 1.3500E-04, 8.9814E+05, 8.7855E+05
15221200, 538.889, 7.7292E+02, 1.3500E-04, 9.0753E+05, 8.8783E+05
15221200, 541.667, 7.6861E+02, 1.3500E-04, 9.1692E+05, 8.9712E+05
15221200, 544.444, 7.6426E+02, 1.3500E-04, 9.2631E+05, 9.0639E+05
15221200, 547.222, 7.5987E+02, 1.3500E-04, 9.3571E+05, 9.1567E+05
15221200, 550, 7.5544E+02, 1.3500E-04, 9.4510E+05, 9.2496E+05
15725300, 275, 1.0012E+03, 1.0050E-03, 2.3443E+04, 7.7367E+03
15725300, 277.778, 1.0007E+03, 1.0050E-03, 3.5069E+04, 1.9354E+04
15725300, 280.556, 1.0002E+03, 1.0050E-03, 4.6694E+04, 3.0972E+04
15725300, 283.333, 9.9966E+02, 1.0050E-03, 5.8316E+04, 4.2585E+04
15725300, 286.111, 9.9914E+02, 1.0050E-03, 6.9942E+04, 5.4203E+04
15725300, 288.889, 9.9863E+02, 1.0050E-03, 8.1567E+04, 6.5820E+04
15725300, 291.667, 9.9811E+02, 1.0050E-03, 9.3193E+04, 7.7438E+04
15725300, 294.444, 9.9759E+02, 9.8516E-04, 1.0467E+05, 8.8907E+04
15725300, 297.222, 9.9707E+02, 9.4256E-04, 1.1593E+05, 1.0016E+05
15725300, 300, 9.9631E+02, 8.9997E-04, 1.2711E+05, 1.1132E+05
15725300, 302.778, 9.9538E+02, 8.5737E-04, 1.3821E+05, 1.2241E+05
15725300, 305.556, 9.9442E+02, 8.1477E-04, 1.4923E+05, 1.3342E+05
15725300, 308.333, 9.9342E+02, 7.7219E-04, 1.6017E+05, 1.4434E+05
15725300, 311.111, 9.9238E+02, 7.2960E-04, 1.7103E+05, 1.5518E+05
15725300, 313.889, 9.9129E+02, 6.8700E-04, 1.8181E+05, 1.6595E+05
15725300, 316.667, 9.9017E+02, 6.4441E-04, 1.9251E+05, 1.7663E+05
15725300, 319.444, 9.8901E+02, 6.0183E-04, 2.0313E+05, 1.8723E+05
15725300, 322.222, 9.8781E+02, 5.5923E-04, 2.1367E+05, 1.9775E+05
15725300, 325, 9.8658E+02, 5.3520E-04, 2.2413E+05, 2.0819E+05
15725300, 327.778, 9.8530E+02, 5.2047E-04, 2.3451E+05, 2.1855E+05
15725300, 330.556, 9.8398E+02, 5.0575E-04, 2.4481E+05, 2.2883E+05
15725300, 333.333, 9.8262E+02, 4.9103E-04, 2.5503E+05, 2.3902E+05
15725300, 336.111, 9.8123E+02, 4.7631E-04, 2.6517E+05, 2.4914E+05
15725300, 338.889, 9.7979E+02, 4.6158E-04, 2.7523E+05, 2.5918E+05
15725300, 341.667, 9.7831E+02, 4.4686E-04, 2.8521E+05, 2.6913E+05
15725300, 344.444, 9.7680E+02, 4.3214E-04, 2.9510E+05, 2.7900E+05
15725300, 347.222, 9.7525E+02, 4.1742E-04, 3.0492E+05, 2.8880E+05
15725300, 350, 9.7365E+02, 4.0270E-04, 3.1472E+05, 2.9857E+05
15725300, 352.778, 9.7202E+02, 3.8797E-04, 3.2447E+05, 3.0829E+05
15725300, 355.556, 9.7035E+02, 3.7325E-04, 3.3414E+05, 3.1794E+05
15725300, 358.333, 9.6864E+02, 3.5853E-04, 3.4374E+05, 3.2750E+05
15725300, 361.111, 9.6689E+02, 3.4381E-04, 3.5327E+05, 3.3700E+05
15725300, 363.889, 9.6510E+02, 3.2908E-04, 3.6272E+05, 3.4643E+05
15725300, 366.667, 9.6327E+02, 3.1436E-04, 3.7210E+05, 3.5577E+05
15725300, 369.444, 9.6140E+02, 2.9964E-04, 3.8140E+05, 3.6504E+05
15725300, 372.222, 9.5949E+02, 2.8492E-04, 3.9063E+05, 3.7424E+05
15725300, 375, 9.5754E+02, 2.7637E-04, 3.9979E+05, 3.8337E+05
15725300, 377.778, 9.5555E+02, 2.7093E-04, 4.0887E+05, 3.9242E+05
15725300, 380.556, 9.5353E+02, 2.6548E-04, 4.1788E+05, 4.0139E+05
15725300, 383.333, 9.5146E+02, 2.6004E-04, 4.2682E+05, 4.1029E+05
15725300, 386.111, 9.4936E+02, 2.5460E-04, 4.3568E+05, 4.1912E+05
15725300, 388.889, 9.4721E+02, 2.4915E-04, 4.4447E+05, 4.2787E+05
15725300, 391.667, 9.4503E+02, 2.4371E-04, 4.5318E+05, 4.3654E+05
15725300, 394.444, 9.4281E+02, 2.3826E-04, 4.6182E+05, 4.4514E+05
15725300, 397.222, 9.4054E+02, 2.3282E-04, 4.7039E+05, 4.5367E+05
15725300, 400, 9.3824E+02, 2.2737E-04, 4.7904E+05, 4.6228E+05
15725300, 402.778, 9.3590E+02, 2.2193E-04, 4.8772E+05, 4.7091E+05
15725300, 405.556, 9.3352E+02, 2.1648E-04, 4.9633E+05, 4.7948E+05
15725300, 408.333, 9.3110E+02, 2.1104E-04, 5.0487E+05, 4.8798E+05
15725300, 411.111, 9.2864E+02, 2.0560E-04, 5.1335E+05, 4.9642E+05
15725300, 413.889, 9.2614E+02, 2.0015E-04, 5.2177E+05, 5.0479E+05
15725300, 416.667, 9.2360E+02, 1.9471E-04, 5.3013E+05, 5.1310E+05
15725300, 419.444, 9.2102E+02, 1.8926E-04, 5.3842E+05, 5.2135E+05
15725300, 422.222, 9.1840E+02, 1.8382E-04, 5.4665E+05, 5.2953E+05
15725300, 425, 9.1575E+02, 1.8026E-04, 5.5482E+05, 5.3765E+05
15725300, 427.778, 9.1305E+02, 1.7765E-04, 5.6293E+05, 5.4570E+05
15725300, 430.556, 9.1032E+02, 1.7504E-04, 5.7097E+05, 5.5369E+05
15725300, 433.333, 9.0754E+02, 1.7243E-04, 5.7895E+05, 5.6162E+05
15725300, 436.111, 9.0473E+02, 1.6982E-04, 5.8686E+05, 5.6948E+05
15725300, 438.889, 9.0187E+02, 1.6721E-04, 5.9472E+05, 5.7728E+05
15725300, 441.667, 8.9898E+02, 1.6459E-04, 6.0251E+05, 5.8502E+05
15725300, 444.444, 8.9605E+02, 1.6198E-04, 6.1023E+05, 5.9268E+05
15725300, 447.222, 8.9308E+02, 1.5937E-04, 6.1790E+05, 6.0029E+05
15725300, 450, 8.9007E+02, 1.5676E-04, 6.2550E+05, 6.0783E+05
15725300, 452.778, 8.8702E+02, 1.5415E-04, 6.3304E+05, 6.1531E+05
15725300, 455.556, 8.8393E+02, 1.5154E-04, 6.4052E+05, 6.2273E+05
15725300, 458.333, 8.8080E+02, 1.4893E-04, 6.4793E+05, 6.3007E+05
15725300, 461.111, 8.7763E+02, 1.4632E-04, 6.5528E+05, 6.3736E+05
15725300, 463.889, 8.7442E+02, 1.4371E-04, 6.6257E+05, 6.4458E+05
15725300, 466.667, 8.7117E+02, 1.4109E-04, 6.6979E+05, 6.5174E+05
15725300, 469.444, 8.6789E+02, 1.3848E-04, 6.7695E+05, 6.5883E+05
15725300, 472.222, 8.6456E+02, 1.3587E-04, 6.8405E+05, 6.6587E+05
15725300, 475, 8.6119E+02, 1.3500E-04, 6.9264E+05, 6.7438E+05
15725300, 477.778, 8.5779E+02, 1.3500E-04, 7.0199E+05, 6.8366E+05
15725300, 480.556, 8.5434E+02, 1.3500E-04, 7.1135E+05, 6.9294E+05
15725300, 483.333, 8.5086E+02, 1.3500E-04, 7.2070E+05, 7.0222E+05
15725300, 486.111, 8.4734E+02, 1.3500E-04, 7.3006E+05, 7.1150E+05
15725300, 488.889, 8.4378E+02, 1.3500E-04, 7.3942E+05, 7.2078E+05
15725300, 491.667, 8.4017E+02, 1.3500E-04, 7.4878E+05, 7.3007E+05
15725300, 494.444, 8.3653E+02, 1.3500E-04, 7.5814E+05, 7.3934E+05
15725300, 497.222, 8.3285E+02, 1.3500E-04, 7.6751E+05, 7.4862E+05
15725300, 500, 8.2913E+02, 1.3500E-04, 7.7687E+05, 7.5791E+05
15725300, 502.778, 8.2537E+02, 1.3500E-04, 7.8624E+05, 7.6719E+05
15725300, 505.556, 8.2157E+02, 1.3500E-04, 7.9561E+05, 7.7647E+05
15725300, 508.333, 8.1774E+02, 1.3500E-04, 8.0498E+05, 7.8575E+05
15725300, 511.111, 8.1386E+02, 1.3500E-04, 8.1435E+05, 7.9503E+05
15725300, 513.889, 8.0994E+02, 1.3500E-04, 8.2372E+05, 8.0431E+05
15725300, 516.667, 8.0598E+02, 1.3500E-04, 8.3310E+05, 8.1359E+05
15725300, 519.444, 8.0199E+02, 1.3500E-04, 8.4248E+05, 8.2287E+05
15725300, 522.222, 7.9795E+02, 1.3500E-04, 8.5186E+05, 8.3215E+05
15725300, 525, 7.9388E+02, 1.3500E-04, 8.6124E+05, 8.4143E+05
15725300, 527.778, 7.8977E+02, 1.3500E-04, 8.7062E+05, 8.5071E+05
15725300, 530.556, 7.8561E+02, 1.3500E-04, 8.8001E+05, 8.5999E+05
15725300, 533.333, 7.8142E+02, 1.3500E-04, 8.8940E+05, 8.6927E+05
15725300, 536.111, 7.7719E+02, 1.3500E-04, 8.9879E+05, 8.7855E+05
15725300, 538.889, 7.7292E+02, 1.3500E-04, 9.0818E+05, 8.8783E+05
15725300, 541.667, 7.6861E+02, 1.3500E-04, 9.1757E+05, 8.9712E+05
15725300, 544.444, 7.6426E+02, 1.3500E-04, 9.2697E+05, 9.0639E+05
15725300, 547.222, 7.5987E+02, 1.3500E-04, 9.3637E+05, 9.1567E+05
15725300, 550, 7.5544E+02, 1.3500E-04, 9.4577E+05, 9.2496E+05
16229300, 275, 1.0012E+03, 1.0050E-03, 2.3946E+04, 7.7367E+03
16229300, 277.778, 1.0007E+03, 1.0050E-03, 3.5572E+04, 1.9354E+04
16229300, 280.556, 1.0002E+03, 1.0050E-03, 4.7198E+04, 3.0972E+04
16229300, 283.333, 9.9966E+02, 1.0050E-03, 5.8820E+04, 4.2585E+04
16229300, 286.111, 9.9914E+02, 1.0050E-03, 7.0446E+04, 5.4203E+04
16229300, 288.889, 9.9863E+02, 1.0050E-03, 8.2072E+04, 6.5820E+04
16229300, 291.667, 9.9811E+02, 1.0050E-03, 9.3698E+04, 7.7438E+04
16229300, 294.444, 9.9759E+02, 9.8516E-04, 1.0518E+05, 8.8907E+04
16229300, 297.222, 9.9707E+02, 9.4256E-04, 1.1643E+05, 1.0016E+05
16229300, 300, 9.9631E+02, 8.9997E-04, 1.2761E+05, 1.1132E+05
16229300, 302.778, 9.9538E+02, 8.5737E-04, 1.3872E+05, 1.2241E+05
16229300, 305.556, 9.9442E+02, 8.1477E-04, 1.4974E+05, 1.3342E+05
16229300, 308.333, 9.9342E+02, 7.7219E-04, 1.6067E+05, 1.4434E+05
16229300, 311.111, 9.9238E+02, 7.2960E-04, 1.7154E+05, 1.5518E+05
16229300, 313.889, 9.9129E+02, 6.8700E-04, 1.8232E+05, 1.6595E+05
16229300, 316.667, 9.9017E+02, 6.4441E-04, 1.9302E+05, 1.7663E+05
16229300, 319.444, 9.8901E+02, 6.0183E-04, 2.0364E+05, 1.8723E+05
16229300, 322.222, 9.8781E+02, 5.5923E-04, 2.1418E+05, 1.9775E+05
16229300, 325, 9.8658E+02, 5.3520E-04, 2.2464E+05, 2.0819E+05
16229300, 327.778, 9.8530E+02, 5.2047E-04, 2.3502E+05, 2.1855E+05
16229300, 330.556, 9.8398E+02, 5.0575E-04, 2.4532E+05, 2.2883E+05
16229300, 333.333, 9.8262E+02, 4.9103E-04, 2.5554E+05, 2.3902E+05
16229300, 336.111, 9.8123E+02, 4.7631E-04, 2.6568E+05, 2.4914E+05
16229300, 338.889, 9.7979E+02, 4.6158E-04, 2.7574E+05, 2.5918E+05
16229300, 341.667, 9.7831E+02, 4.4686E-04, 2.8572E+05, 2.6913E+05
16229300, 344.444, 9.7680E+02, 4.3214E-04, 2.9562E+05, 2.7900E+05
16229300, 347.222, 9.7525E+02, 4.1742E-04, 3.0544E+05, 2.8880E+05
16229300, 350, 9.7365E+02, 4.0270E-04, 3.1523E+05, 2.9857E+05
16229300, 352.778, 9.7202E+02, 3.8797E-04, 3.2498E+05, 3.0829E+05
16229300, 355.556, 9.7035E+02, 3.7325E-04, 3.3466E+05, 3.1794E+05
16229300, 358.333, 9.6864E+02, 3.5853E-04, 3.4426E+05, 3.2750E+05
16229300, 361.111, 9.6689E+02, 3.4381E-04, 3.5379E+05, 3.3700E+05
16229300, 363.889, 9.6510E+02, 3.2908E-04, 3.6324E+05, 3.4643E+05
16229300, 366.667, 9.6327E+02, 3.1436E-04, 3.7262E+05, 3.5577E+05
16229300, 369.444, 9.6140E+02, 2.9964E-04, 3.8193E+05, 3.6504E+05
16229300, 372.222, 9.5949E+02, 2.8492E-04, 3.9116E+05, 3.7424E+05
16229300, 375, 9.5754E+02, 2.7637E-04, 4.0032E+05, 3.8337E+05
16229300, 377.778, 9.5555E+02, 2.7093E-04, 4.0940E+05, 3.9242E+05
16229300, 380.556, 9.5353E+02, 2.6548E-04, 4.1841E+05, 4.0139E+05
16229300, 383.333, 9.5146E+02, 2.6004E-04, 4.2735E+05, 4.1029E+05
16229300, 386.111, 9.4936E+02, 2.5460E-04, 4.3621E+05, 4.1912E+05
16229300, 388.889, 9.4721E+02, 2.4915E-04, 4.4500E+05, 4.2787E+05
16229300, 391.667, 9.4503E+02, 2.4371E-04, 4.5372E+05, 4.3654E+05
16229300, 394.444, 9.4281E+02, 2.3826E-04, 4.6236E+05, 4.4514E+05
16229300, 397.222, 9.4054E+02, 2.3282E-04, 4.7092E+05, 4.5367E+05
16229300, 400, 9.3824E+02, 2.2737E-04, 4.7958E+05, 4.6228E+05
16229300, 402.778, 9.3590E+02, 2.2193E-04, 4.8825E+05, 4.7091E+05
16229300, 405.556, 9.3352E+02, 2.1648E-04, 4.9687E+05, 4.7948E+05
16229300, 408.333, 9.3110E+02, 2.1104E-04, 5.0541E+05, 4.8798E+05
16229300, 411.111, 9.2864E+02, 2.0560E-04, 5.1390E+05, 4.9642E+05
16229300, 413.889, 9.2614E+02, 2.0015E-04, 5.2232E+05, 5.0479E+05
16229300, 416.667, 9.2360E+02, 1.9471E-04, 5.3068E+05, 5.1310E+05
16229300, 419.444, 9.2102E+02, 1.8926E-04, 5.3897E+05, 5.2135E+05
16229300, 422.222, 9.1840E+02, 1.8382E-04, 5.4720E+05, 5.2953E+05
16229300, 425, 9.1575E+02, 1.8026E-04, 5.5537E+05, 5.3765E+05
16229300, 427.778, 9.1305E+02, 1.7765E-04, 5.6348E+05, 5.4570E+05
16229300, 430.556, 9.1032E+02, 1.7504E-04, 5.7152E+05, 5.5369E+05
16229300, 433.333, 9.0754E+02, 1.7243E-04, 5.7950E+05, 5.6162E+05
16229300, 436.111, 9.0473E+02, 1.6982E-04, 5.8742E+05, 5.6948E+05
16229300, 438.889, 9.0187E+02, 1.6721E-04, 5.9528E+05, 5.7728E+05
16229300, 441.667, 8.9898E+02, 1.6459E-04, 6.0307E+05, 5.8502E+05
16229300, 444.444, 8.9605E+02, 1.6198E-04, 6.1080E+05, 5.9268E+05
16229300, 447.222, 8.9308E+02, 1.5937E-04, 6.1846E+05, 6.0029E+05
16229300, 450, 8.9007E+02, 1.5676E-04, 6.2607E+05, 6.0783E+05
16229300, 452.778, 8.8702E+02, 1.5415E-04, 6.3361E+05, 6.1531E+05
16229300, 455.556, 8.8393E+02, 1.5154E-04, 6.4109E+05, 6.2273E+05
16229300, 458.333, 8.8080E+02, 1.4893E-04, 6.4850E+05, 6.3007E+05
16229300, 461.111, 8.7763E+02, 1.4632E-04, 6.5585E+05, 6.3736E+05
16229300, 463.889, 8.7442E+02, 1.4371E-04, 6.6314E+05, 6.4458E+05
16229300, 466.667, 8.7117E+02, 1.4109E-04, 6.7037E+05, 6.5174E+05
16229300, 469.444, 8.6789E+02, 1.3848E-04, 6.7753E+05, 6.5883E+05
16229300, 472.222, 8.6456E+02, 1.3587E-04, 6.8464E+05, 6.6587E+05
16229300, 475, 8.6119E+02, 1.3500E-04, 6.9323E+05, 6.7438E+05
16229300, 477.778, 8.5779E+02, 1.3500E-04, 7.0258E+05, 6.8366E+05
16229300, 480.556, 8.5434E+02, 1.3500E-04, 7.1194E+05, 6.9294E+05
16229300, 483.333, 8.5086E+02, 1.3500E-04, 7.2130E+05, 7.0222E+05
16229300, 486.111, 8.4734E+02, 1.3500E-04, 7.3066E+05, 7.1150E+05
16229300, 488.889, 8.4378E+02, 1.3500E-04, 7.4002E+05, 7.2078E+05
16229300, 491.667, 8.4017E+02, 1.3500E-04, 7.4938E+05, 7.3007E+05
16229300, 494.444, 8.3653E+02, 1.3500E-04, 7.5874E+05, 7.3934E+05
16229300, 497.222, 8.3285E+02, 1.3500E-04, 7.6811E+05, 7.4862E+05
16229300, 500, 8.2913E+02, 1.3500E-04, 7.7748E+05, 7.5791E+05
16229300, 502.778, 8.2537E+02, 1.3500E-04, 7.8685E+05, 7.6719E+05
16229300, 505.556, 8.2157E+02, 1.3500E-04, 7.9622E+05, 7.7647E+05
16229300, 508.333, 8.1774E+02, 1.3500E-04, 8.0559E+05, 7.8575E+05
16229300, 511.111, 8.1386E+02, 1.3500E-04, 8.1497E+05, 7.9503E+05
16229300, 513.889, 8.0994E+02, 1.3500E-04, 8.2435E+05, 8.0431E+05
16229300, 516.667, 8.0598E+02, 1.3500E-04, 8.3373E+05, 8.1359E+05
16229300, 519.444, 8.0199E+02, 1.3500E-04, 8.4310E+05, 8.2287E+05
16229300, 522.222, 7.9795E+02, 1.3500E-04, 8.5249E+05, 8.3215E+05
16229300, 525, 7.9388E+02, 1.3500E-04, 8.6187E+05, 8.4143E+05
16229300, 527.778, 7.8977E+02, 1.3500E-04, 8.7126E+05, 8.5071E+05
16229300, 530.556, 7.8561E+02, 1.3500E-04, 8.8065E+05, 8.5999E+05
16229300, 533.333, 7.8142E+02, 1.3500E-04, 8.9004E+05, 8.6927E+05
16229300, 536.111, 7.7719E+02, 1.3500E-04, 8.9943E+05, 8.7855E+05
16229300, 538.889, 7.7292E+02, 1.3500E-04, 9.0883E+05, 8.8783E+05
16229300, 541.667, 7.6861E+02, 1.3500E-04, 9.1823E+05, 8.9712E+05
16229300, 544.444, 7.6426E+02, 1.3500E-04, 9.2763E+05, 9.0639E+05
16229300, 547.222, 7.5987E+02, 1.3500E-04, 9.3703E+05, 9.1567E+05
16229300, 550, 7.5544E+02, 1.3500E-04, 9.4644E+05, 9.2496E+05
16733300, 275, 1.0012E+03, 1.0050E-03, 2.4450E+04, 7.7367E+03
