pressure, temperature, density, viscosity, enthalpy, internal_energy
11692900,563.889,738.275,9.08932E-05,1290500,1274660
11692900,567.172,731.623,8.95522E-05,1308240,1292250
11692900,570.455,724.744,8.82094E-05,1326240,1310110
11692900,573.737,717.616,8.68615E-05,1344540,1328250
11692900,577.02,710.21,8.55045E-05,1363170,1346710
11692900,580.303,702.496,0.000084134,1382170,1365520
11692900,583.586,694.433,8.27449E-05,1401570,1384740
11692900,586.869,685.975,8.13313E-05,1421450,1404400
11692900,590.152,677.063,0.000079886,1441860,1424590
11692900,593.434,667.623,7.84001E-05,1462900,1445380
11692900,596.717,667.623,7.84001E-05,1462900,1445380
11692900,600,667.623,7.84001E-05,1462900,1445380
12197000,275,1005.93,0.00166026,19968.5,7843.38
12197000,278.283,1005.83,0.00149571,33616.5,21490.2
12197000,281.566,1005.58,0.00135582,47253.9,35124.6
12197000,284.848,1005.19,0.00123579,60884,48750
12197000,288.131,1004.68,0.00113195,74509.3,62369.1
12197000,291.414,1004.05,0.00104146,88131.3,75983.5
12197000,294.697,1003.31,0.000962065,101751,89594.7
12197000,297.98,1002.47,0.000891991,115370,103204
12197000,301.263,1001.54,0.0008298,128989,116811
12197000,304.545,1000.52,0.000774328,142608,130418
12197000,307.828,999.416,0.000724624,156228,144024
12197000,311.111,998.229,0.000679899,169849,157631
12197000,314.394,996.966,0.0006395,183472,171238
12197000,317.677,995.629,0.000602879,197098,184847
12197000,320.96,994.221,0.000569571,210726,198458
12197000,324.242,992.745,0.000539186,224357,212071
12197000,327.525,991.203,0.000511387,237993,225687
12197000,330.808,989.598,0.000485888,251632,239307
12197000,334.091,987.932,0.000462439,265277,252931
12197000,337.374,986.206,0.000440826,278927,266560
12197000,340.657,984.423,0.000420861,292584,280194
12197000,343.939,982.583,0.000402381,306246,293833
12197000,347.222,980.689,0.000385242,319917,307479
12197000,350.505,978.741,0.000369318,333594,321133
12197000,353.788,976.74,0.000354496,347281,334793
12197000,357.071,974.689,0.000340677,360976,348462
12197000,360.354,972.587,0.000327772,374681,362140
12197000,363.636,970.436,0.000315704,388396,375827
12197000,366.919,968.236,0.000304402,402122,389524
12197000,370.202,965.989,0.000293801,415859,403232
12197000,373.485,963.695,0.000283846,429608,416952
12197000,376.768,961.354,0.000274486,443370,430683
12197000,380.051,958.967,0.000265673,457145,444426
12197000,383.333,956.535,0.000257366,470934,458183
12197000,386.616,954.058,0.000249527,484738,471954
12197000,389.899,951.537,0.000242121,498557,485739
12197000,393.182,948.971,0.000235116,512393,499540
12197000,396.465,946.361,0.000228485,526245,513356
12197000,399.747,943.707,0.000222201,540114,527190
12197000,403.03,941.009,0.000216239,554002,541040
12197000,406.313,938.267,0.000210578,567909,554910
12197000,409.596,935.481,0.000205197,581836,568798
12197000,412.879,932.652,0.000200078,595784,582706
12197000,416.162,929.779,0.000195204,609753,596635
12197000,419.444,926.862,0.000190558,623745,610586
12197000,422.727,923.9,0.000186127,637761,624559
12197000,426.01,920.895,0.000181897,651801,638556
12197000,429.293,917.844,0.000177854,665867,652578
12197000,432.576,914.748,0.000173988,679960,666626
12197000,435.859,911.607,0.000170288,694080,680701
12197000,439.141,908.419,0.000166744,708230,694803
12197000,442.424,905.185,0.000163346,722410,708936
12197000,445.707,901.904,0.000160086,736622,723099
12197000,448.99,898.575,0.000156955,750867,737293
12197000,452.273,895.198,0.000153947,765147,751522
12197000,455.556,891.771,0.000151054,779462,765785
12197000,458.838,888.294,0.000148269,793816,780085
12197000,462.121,884.766,0.000145586,808209,794423
12197000,465.404,881.186,0.000143,822643,808801
12197000,468.687,877.553,0.000140505,837120,823221
12197000,471.97,873.865,0.000138095,851642,837684
12197000,475.253,870.122,0.000135767,866211,852194
12197000,478.535,866.322,0.000133515,880829,866750
12197000,481.818,862.464,0.000131335,895499,881357
12197000,485.101,858.545,0.000129223,910223,896017
12197000,488.384,854.565,0.000127175,925004,910731
12197000,491.667,850.522,0.000125188,939844,925503
12197000,494.949,846.413,0.000123258,954746,940336
12197000,498.232,842.237,0.000121381,969713,955232
12197000,501.515,837.991,0.000119556,984749,970194
12197000,504.798,833.673,0.000117778,999857,985226
12197000,508.081,829.28,0.000116044,1015040,1000330
12197000,511.364,824.81,0.000114353,1030300,1015520
12197000,514.646,820.26,0.000112701,1045650,1030780
12197000,517.929,815.625,0.000111086,1061090,1046130
12197000,521.212,810.904,0.000109506,1076610,1061570
12197000,524.495,806.091,0.000107958,1092240,1077110
12197000,527.778,801.183,0.000106439,1107970,1092750
12197000,531.061,796.175,0.000104948,1123810,1108490
12197000,534.343,791.063,0.000103482,1139770,1124350
12197000,537.626,785.839,0.00010204,1155850,1140330
12197000,540.909,780.499,0.000100618,1172070,1156440
12197000,544.192,775.036,9.92155E-05,1188430,1172690
12197000,547.475,769.442,9.78295E-05,1204930,1189080
12197000,550.758,763.708,9.64579E-05,1221600,1205630
12197000,554.04,757.825,9.50986E-05,1238440,1222340
12197000,557.323,751.783,9.37491E-05,1255470,1239240
12197000,560.606,745.568,0.000092407,1272700,1256340
12197000,563.889,739.168,9.10698E-05,1290140,1273640
12197000,567.172,732.565,8.97345E-05,1307830,1291180
12197000,570.455,725.742,8.83983E-05,1325780,1308970
12197000,573.737,718.675,8.70577E-05,1344010,1327040
12197000,577.02,711.34,8.57091E-05,1362560,1345420
12197000,580.303,703.705,8.43482E-05,1381470,1364140
12197000,583.586,695.733,8.29701E-05,1400780,1383250
12197000,586.869,687.381,8.15692E-05,1420540,1402790
12197000,590.152,678.593,8.01389E-05,1440810,1422840
12197000,593.434,669.301,7.86708E-05,1461680,1443460
12197000,596.717,659.416,7.71544E-05,1483260,1464770
12197000,600,659.416,7.71544E-05,1483260,1464770
12701000,275,1006.17,0.00165942,20468.5,7845.46
12701000,278.283,1006.07,0.00149508,34110,21485.6
12701000,281.566,1005.81,0.00135535,47741.3,35113.7
12701000,284.848,1005.42,0.00123545,61365.8,48733.3
12701000,288.131,1004.91,0.00113171,74985.8,62346.8
12701000,291.414,1004.27,0.0010413,88602.8,75955.9
12701000,294.697,1003.54,0.000961966,102218,89562
12701000,297.98,1002.7,0.000891939,115833,103166
12701000,301.263,1001.76,0.000829786,129447,116769
12701000,304.545,1000.74,0.000774345,143062,130370
12701000,307.828,999.633,0.000724665,156678,143972
12701000,311.111,998.445,0.00067996,170295,157575
12701000,314.394,997.181,0.000639577,183915,171178
12701000,317.677,995.843,0.000602968,197536,184782
12701000,320.96,994.435,0.000569671,211161,198389
12701000,324.242,992.958,0.000539294,224789,211998
12701000,327.525,991.417,0.000511502,238421,225610
12701000,330.808,989.812,0.000486007,252057,239225
12701000,334.091,988.146,0.000462563,265698,252845
12701000,337.374,986.421,0.000440953,279345,266469
12701000,340.657,984.638,0.000420991,292998,280099
12701000,343.939,982.799,0.000402513,306657,293734
12701000,347.222,980.905,0.000385375,320324,307376
12701000,350.505,978.958,0.000369452,333998,321024
12701000,353.788,976.959,0.00035463,347681,334681
12701000,357.071,974.909,0.000340812,361373,348345
12701000,360.354,972.809,0.000327908,375075,362019
12701000,363.636,970.659,0.00031584,388786,375701
12701000,366.919,968.461,0.000304537,402509,389394
12701000,370.202,966.216,0.000293936,416242,403097
12701000,373.485,963.923,0.000283981,429988,416812
12701000,376.768,961.585,0.00027462,443746,430538
12701000,380.051,959.2,0.000265806,457518,444277
12701000,383.333,956.771,0.000257499,471303,458029
12701000,386.616,954.296,0.000249659,485104,471794
12701000,389.899,951.777,0.000242252,498919,485574
12701000,393.182,949.213,0.000235248,512750,499370
12701000,396.465,946.606,0.000228616,526598,513181
12701000,399.747,943.955,0.000222331,540464,527009
12701000,403.03,941.26,0.000216368,554348,540854
12701000,406.313,938.521,0.000210706,568250,554717
12701000,409.596,935.739,0.000205325,582173,568600
12701000,412.879,932.913,0.000200206,596116,582502
12701000,416.162,930.044,0.000195331,610081,596425
12701000,419.444,927.131,0.000190685,624069,610369
12701000,422.727,924.173,0.000186253,638079,624336
12701000,426.01,921.171,0.000182022,652115,638327
12701000,429.293,918.125,0.000177979,666176,652342
12701000,432.576,915.034,0.000174113,680263,666383
12701000,435.859,911.897,0.000170412,694378,680450
12701000,439.141,908.714,0.000166868,708523,694546
12701000,442.424,905.485,0.000163469,722697,708670
12701000,445.707,902.21,0.000160209,736903,722825
12701000,448.99,898.886,0.000157078,751142,737012
12701000,452.273,895.514,0.00015407,765415,751232
12701000,455.556,892.094,0.000151177,779724,765487
12701000,458.838,888.623,0.000148392,794071,779778
12701000,462.121,885.102,0.000145709,808457,794107
12701000,465.404,881.528,0.000143123,822883,808475
12701000,468.687,877.902,0.000140628,837353,822885
12701000,471.97,874.222,0.000138219,851867,837338
12701000,475.253,870.487,0.000135891,866427,851837
12701000,478.535,866.695,0.000133639,881037,866382
12701000,481.818,862.845,0.000131459,895698,880978
12701000,485.101,858.935,0.000129348,910412,895625
12701000,488.384,854.965,0.000127301,925182,910327
12701000,491.667,850.931,0.000125314,940012,925086
12701000,494.949,846.833,0.000123384,954903,939904
12701000,498.232,842.667,0.000121509,969858,954786
12701000,501.515,838.433,0.000119684,984882,969733
12701000,504.798,834.127,0.000117907,999977,984750
12701000,508.081,829.748,0.000116175,1015150,999839
12701000,511.364,825.291,0.000114485,1030390,1015010
12701000,514.646,820.755,0.000112834,1045730,1030250
12701000,517.929,816.136,0.000111221,1061150,1045580
12701000,521.212,811.431,0.000109642,1076660,1061000
12701000,524.495,806.635,0.000108095,1092270,1076520
12701000,527.778,801.745,0.000106578,1107980,1092140
12701000,531.061,796.757,0.000105089,1123800,1107860
12701000,534.343,791.665,0.000103626,1139730,1123690
12701000,537.626,786.464,0.000102186,1155790,1139640
12701000,540.909,781.148,0.000100767,1171980,1155720
12701000,544.192,775.711,9.93668E-05,1188310,1171940
12701000,547.475,770.144,9.79838E-05,1204790,1188290
12701000,550.758,764.441,9.66157E-05,1221420,1204810
12701000,554.04,758.591,0.00009526,1238220,1221480
12701000,557.323,752.584,9.39147E-05,1255210,1238340
12701000,560.606,746.409,9.25771E-05,1272400,1255380
12701000,563.889,740.052,9.12449E-05,1289800,1272640
12701000,567.172,733.497,8.99153E-05,1307430,1290120
12701000,570.455,726.727,8.85854E-05,1325320,1307850
12701000,573.737,719.721,0.000087252,1343490,1325840
12701000,577.02,712.453,8.59114E-05,1361970,1344140
12701000,580.303,704.895,8.45597E-05,1380790,1362780
12701000,583.586,697.012,8.31922E-05,1400000,1381780
12701000,586.869,688.762,8.18036E-05,1419650,1401210
12701000,590.152,680.093,8.03876E-05,1439790,1421120
12701000,593.434,670.942,7.89364E-05,1460510,1441580
12701000,596.717,661.227,7.74404E-05,1481900,1462690
12701000,600,650.837,7.58866E-05,1504090,1484580
13205100,275,1006.42,0.00165857,20968.2,7847.43
13205100,278.283,1006.31,0.00149446,34603.1,21480.8
13205100,281.566,1006.05,0.00135489,48228.4,35102.7
13205100,284.848,1005.66,0.00123512,61847.3,48716.5
13205100,288.131,1005.14,0.00113148,75462,62324.4
13205100,291.414,1004.5,0.00104114,89074.2,75928.3
13205100,294.697,1003.76,0.000961868,102685,89529.3
13205100,297.98,1002.92,0.000891889,116295,103128
13205100,301.263,1001.98,0.000829774,129905,116726
13205100,304.545,1000.96,0.000774363,143516,130324
13205100,307.828,999.849,0.000724707,157128,143921
13205100,311.111,998.661,0.000680021,170741,157519
13205100,314.394,997.395,0.000639654,184357,171117
13205100,317.677,996.057,0.000603057,197975,184717
13205100,320.96,994.648,0.000569771,211596,198320
13205100,324.242,993.172,0.000539402,225220,211924
13205100,327.525,991.63,0.000511616,238848,225532
13205100,330.808,990.026,0.000486127,252481,239143
13205100,334.091,988.36,0.000462687,266119,252759
13205100,337.374,986.635,0.00044108,279762,266379
13205100,340.657,984.853,0.000421121,293412,280004
13205100,343.939,983.015,0.000402645,307068,293635
13205100,347.222,981.122,0.000385508,320731,307272
13205100,350.505,979.176,0.000369586,334403,320917
13205100,353.788,977.178,0.000354765,348082,334569
13205100,357.071,975.129,0.000340947,361771,348229
13205100,360.354,973.03,0.000328043,375469,361897
13205100,363.636,970.882,0.000315975,389177,375576
13205100,366.919,968.686,0.000304672,402896,389264
13205100,370.202,966.442,0.000294071,416626,402962
13205100,373.485,964.152,0.000284115,430368,416672
13205100,376.768,961.815,0.000274754,444123,430393
13205100,380.051,959.433,0.00026594,457891,444127
13205100,383.333,957.005,0.000257632,471673,457874
13205100,386.616,954.533,0.000249791,485469,471635
13205100,389.899,952.016,0.000242384,499281,485410
13205100,393.182,949.456,0.000235379,513108,499200
13205100,396.465,946.851,0.000228746,526952,513006
13205100,399.747,944.203,0.00022246,540814,526828
13205100,403.03,941.511,0.000216497,554694,540668
13205100,406.313,938.776,0.000210835,568592,554526
13205100,409.596,935.997,0.000205453,582510,568402
13205100,412.879,933.174,0.000200333,596449,582299
13205100,416.162,930.308,0.000195458,610410,596215
13205100,419.444,927.399,0.000190811,624392,610154
13205100,422.727,924.445,0.000186379,638399,624114
13205100,426.01,921.448,0.000182147,652429,638098
13205100,429.293,918.405,0.000178104,666485,652107
13205100,432.576,915.319,0.000174237,680567,666140
13205100,435.859,912.186,0.000170536,694677,680201
13205100,439.141,909.009,0.000166991,708816,694289
13205100,442.424,905.785,0.000163593,722985,708406
13205100,445.707,902.514,0.000160332,737185,722553
13205100,448.99,899.196,0.000157201,751417,736732
13205100,452.273,895.83,0.000154193,765684,750944
13205100,455.556,892.415,0.000151299,779987,765190
13205100,458.838,888.951,0.000148514,794327,779472
13205100,462.121,885.436,0.000145832,808705,793792
13205100,465.404,881.869,0.000143246,823124,808150
13205100,468.687,878.25,0.000140751,837586,822550
13205100,471.97,874.578,0.000138342,852092,836993
13205100,475.253,870.85,0.000136014,866644,851481
13205100,478.535,867.066,0.000133762,881245,866016
13205100,481.818,863.225,0.000131583,895897,880599
13205100,485.101,859.324,0.000129472,910602,895235
13205100,488.384,855.363,0.000127426,925362,909924
13205100,491.667,851.339,0.00012544,940181,924670
13205100,494.949,847.251,0.000123511,955061,939475
13205100,498.232,843.097,0.000121636,970005,954342
13205100,501.515,838.874,0.000119812,985016,969275
13205100,504.798,834.58,0.000118036,1000100,984276
13205100,508.081,830.213,0.000116305,1015250,999349
13205100,511.364,825.77,0.000114616,1030490,1014500
13205100,514.646,821.248,0.000112966,1045800,1029730
13205100,517.929,816.644,0.000111354,1061210,1045040
13205100,521.212,811.955,0.000109777,1076700,1060440
13205100,524.495,807.176,0.000108232,1092290,1075930
13205100,527.778,802.304,0.000106717,1107980,1091530
13205100,531.061,797.335,0.00010523,1123780,1107220
13205100,534.343,792.264,0.000103769,1139700,1123030
13205100,537.626,787.085,0.000102331,1155730,1138960
13205100,540.909,781.793,0.000100914,1171900,1155010
13205100,544.192,776.381,9.95172E-05,1188200,1171190
13205100,547.475,770.842,9.81373E-05,1204640,1187510
13205100,550.758,765.168,9.67725E-05,1221250,1203990
13205100,554.04,759.35,9.54205E-05,1238020,1220630
13205100,557.323,753.379,9.40791E-05,1254970,1237440
13205100,560.606,747.242,0.000092746,1272110,1254440
13205100,563.889,740.927,9.14187E-05,1289470,1271640
13205100,567.172,734.419,9.00946E-05,1307050,1289070
13205100,570.455,727.701,8.87708E-05,1324880,1306730
13205100,573.737,720.753,8.74443E-05,1342990,1324660
13205100,577.02,713.551,8.61116E-05,1361390,1342890
13205100,580.303,706.068,8.47687E-05,1380130,1361430
13205100,583.586,698.27,8.34114E-05,1399250,1380340
13205100,586.869,690.118,8.20346E-05,1418790,1399650
13205100,590.152,681.563,8.06322E-05,1438810,1419430
13205100,593.434,672.547,7.91971E-05,1459370,1439740
13205100,596.717,662.994,7.77204E-05,1480580,1460660
13205100,600,652.804,7.61904E-05,1502550,1482320
13709100,275,1006.67,0.00165773,21467.6,7849.3
13709100,278.283,1006.55,0.00149384,35095.9,21476
13709100,281.566,1006.29,0.00135444,48715.2,35091.7
13709100,284.848,1005.89,0.00123479,62328.5,48699.6
13709100,288.131,1005.36,0.00113124,75938,62302.1
13709100,291.414,1004.73,0.00104098,89545.3,75900.7
13709100,294.697,1003.98,0.000961771,103151,89496.6
13709100,297.98,1003.14,0.000891839,116757,103091
13709100,301.263,1002.2,0.000829761,130363,116684
13709100,304.545,1001.18,0.000774381,143970,130277
13709100,307.828,1000.07,0.000724749,157578,143869
13709100,311.111,998.876,0.000680083,171187,157463
13709100,314.394,997.61,0.000639731,184799,171057
13709100,317.677,996.271,0.000603147,198413,184653
13709100,320.96,994.862,0.00056987,212031,198251
13709100,324.242,993.385,0.00053951,225651,211851
13709100,327.525,991.844,0.000511731,239276,225454
13709100,330.808,990.239,0.000486247,252906,239061
13709100,334.091,988.574,0.00046281,266540,252672
13709100,337.374,986.849,0.000441207,280180,266288
13709100,340.657,985.068,0.00042125,293826,279909
13709100,343.939,983.23,0.000402776,307479,293536
13709100,347.222,981.338,0.000385641,321139,307169
13709100,350.505,979.393,0.00036972,334807,320809
13709100,353.788,977.396,0.0003549,348483,334457
13709100,357.071,975.349,0.000341082,362168,348112
13709100,360.354,973.251,0.000328178,375862,361777
13709100,363.636,971.105,0.00031611,389567,375450
13709100,366.919,968.91,0.000304807,403283,389134
13709100,370.202,966.668,0.000294206,417009,402828
13709100,373.485,964.38,0.00028425,430748,416533
13709100,376.768,962.045,0.000274888,444499,430249
13709100,380.051,959.665,0.000266073,458264,443978
13709100,383.333,957.24,0.000257765,472042,457720
13709100,386.616,954.77,0.000249924,485835,471476
13709100,389.899,952.256,0.000242516,499642,485246
13709100,393.182,949.698,0.00023551,513466,499031
13709100,396.465,947.096,0.000228876,527306,512832
13709100,399.747,944.45,0.00022259,541164,526649
13709100,403.03,941.761,0.000216626,555040,540483
13709100,406.313,939.029,0.000210963,568934,554335
13709100,409.596,936.254,0.000205581,582848,568205
13709100,412.879,933.435,0.00020046,596783,582096
13709100,416.162,930.572,0.000195584,610738,596007
13709100,419.444,927.667,0.000190937,624717,609939
13709100,422.727,924.717,0.000186504,638718,623893
13709100,426.01,921.723,0.000182272,652744,637870
13709100,429.293,918.685,0.000178228,666794,651872
13709100,432.576,915.603,0.000174361,680872,665899
13709100,435.859,912.475,0.00017066,694976,679952
13709100,439.141,909.302,0.000167115,709109,694033
13709100,442.424,906.084,0.000163716,723272,708142
13709100,445.707,902.818,0.000160455,737467,722282
13709100,448.99,899.506,0.000157324,751693,736453
13709100,452.273,896.145,0.000154315,765954,750656
13709100,455.556,892.736,0.000151422,780250,764894
13709100,458.838,889.278,0.000148637,794583,779167
13709100,462.121,885.769,0.000145954,808954,793477
13709100,465.404,882.21,0.000143368,823366,807827
13709100,468.687,878.598,0.000140874,837820,822217
13709100,471.97,874.932,0.000138465,852318,836649
13709100,475.253,871.212,0.000136137,866862,851127
13709100,478.535,867.437,0.000133886,881454,865650
13709100,481.818,863.604,0.000131707,896097,880223
13709100,485.101,859.712,0.000129597,910792,894846
13709100,488.384,855.76,0.00012755,925543,909523
13709100,491.667,851.746,0.000125565,940351,924256
13709100,494.949,847.668,0.000123637,955220,939047
13709100,498.232,843.524,0.000121763,970152,953900
13709100,501.515,839.313,0.00011994,985152,968818
13709100,504.798,835.031,0.000118164,1000220,983803
13709100,508.081,830.676,0.000116434,1015360,998860
13709100,511.364,826.247,0.000114746,1030580,1013990
13709100,514.646,821.739,0.000113098,1045890,1029200
13709100,517.929,817.15,0.000111488,1061270,1044500
13709100,521.212,812.476,0.000109912,1076750,1059880
13709100,524.495,807.714,0.000108368,1092320,1075350
13709100,527.778,802.86,0.000106855,1108000,1090920
13709100,531.061,797.91,0.00010537,1123770,1106590
13709100,534.343,792.859,0.000103911,1139670,1122380
13709100,537.626,787.702,0.000102475,1155680,1138270
13709100,540.909,782.433,0.000101061,1171820,1154300
13709100,544.192,777.046,9.96669E-05,1188090,1170450
13709100,547.475,771.534,0.00009829,1204510,1186740
13709100,550.758,765.889,9.69284E-05,1221080,1203180
13709100,554.04,760.103,9.55799E-05,1237810,1219780
13709100,557.323,754.166,9.42425E-05,1254730,1236550
13709100,560.606,748.067,9.29137E-05,1271830,1253500
13709100,563.889,741.794,9.15912E-05,1289140,1270660
13709100,567.172,735.332,9.02724E-05,1306670,1288030
13709100,570.455,728.664,8.89546E-05,1324450,1305630
13709100,573.737,721.773,8.76348E-05,1342490,1323500
13709100,577.02,714.634,8.63096E-05,1360830,1341650
13709100,580.303,707.223,8.49753E-05,1379490,1360110
13709100,583.586,699.507,8.36278E-05,1398520,1378920
13709100,586.869,691.45,8.22622E-05,1417950,1398130
13709100,590.152,683.006,8.08729E-05,1437850,1417780
13709100,593.434,674.118,7.94532E-05,1458270,1437940
13709100,596.717,664.719,7.79947E-05,1479310,1458690
13709100,600,654.715,0.000076487,1501070,1480130
14213100,275,1006.91,0.0016569,21966.6,7851.05
14213100,278.283,1006.79,0.00149322,35588.4,21471.1
14213100,281.566,1006.52,0.00135398,49201.7,35080.6
14213100,284.848,1006.12,0.00123446,62809.4,48682.7
14213100,288.131,1005.59,0.00113101,76413.8,62279.7
14213100,291.414,1004.95,0.00104083,90016.2,75873.1
14213100,294.697,1004.21,0.000961674,103618,89464
14213100,297.98,1003.36,0.00089179,117219,103053
14213100,301.263,1002.42,0.00082975,130821,116642
14213100,304.545,1001.39,0.000774399,144423,130230
14213100,307.828,1000.28,0.000724791,158027,143818
14213100,311.111,999.091,0.000680145,171633,157407
14213100,314.394,997.824,0.000639808,185241,170997
14213100,317.677,996.484,0.000603237,198852,184588
14213100,320.96,995.075,0.00056997,212465,198182
14213100,324.242,993.598,0.000539618,226083,211778
14213100,327.525,992.056,0.000511845,239704,225377
14213100,330.808,990.452,0.000486367,253330,238980
14213100,334.091,988.787,0.000462934,266961,252587
14213100,337.374,987.063,0.000441334,280597,266198
14213100,340.657,985.282,0.00042138,294240,279815
14213100,343.939,983.445,0.000402908,307890,293437
14213100,347.222,981.554,0.000385774,321546,307066
14213100,350.505,979.61,0.000369854,335211,320702
14213100,353.788,977.615,0.000355034,348883,334345
14213100,357.071,975.568,0.000341217,362565,347996
14213100,360.354,973.472,0.000328314,376256,361656
14213100,363.636,971.327,0.000316245,389958,375325
14213100,366.919,969.134,0.000304942,403670,389004
14213100,370.202,966.894,0.000294341,417393,402693
14213100,373.485,964.607,0.000284384,431128,416394
14213100,376.768,962.275,0.000275022,444876,430106
14213100,380.051,959.897,0.000266207,458637,443830
14213100,383.333,957.474,0.000257897,472411,457567
14213100,386.616,955.006,0.000250056,486200,471318
14213100,389.899,952.495,0.000242647,500004,485082
14213100,393.182,949.939,0.00023564,513824,498862
14213100,396.465,947.34,0.000229007,527661,512657
14213100,399.747,944.698,0.00022272,541514,526469
14213100,403.03,942.012,0.000216755,555386,540298
14213100,406.313,939.283,0.000211092,569276,554144
14213100,409.596,936.51,0.000205709,583186,568009
14213100,412.879,933.695,0.000200587,597116,581893
14213100,416.162,930.836,0.000195711,611067,595798
14213100,419.444,927.934,0.000191063,625041,609724
14213100,422.727,924.988,0.00018663,639038,623672
14213100,426.01,921.998,0.000182397,653058,637643
14213100,429.293,918.965,0.000178353,667104,651638
14213100,432.576,915.887,0.000174485,681176,665658
14213100,435.859,912.764,0.000170784,695276,679704
14213100,439.141,909.595,0.000167238,709403,693777
14213100,442.424,906.382,0.000163839,723561,707879
14213100,445.707,903.121,0.000160578,737749,722011
14213100,448.99,899.814,0.000157447,751970,736174
14213100,452.273,896.459,0.000154438,766224,750369
14213100,455.556,893.056,0.000151544,780513,764598
14213100,458.838,889.604,0.000148759,794840,778863
14213100,462.121,886.102,0.000146077,809204,793164
14213100,465.404,882.549,0.000143491,823609,807504
14213100,468.687,878.944,0.000140996,838055,821884
14213100,471.97,875.286,0.000138587,852545,836307
14213100,475.253,871.574,0.00013626,867081,850773
14213100,478.535,867.806,0.000134009,881664,865286
14213100,481.818,863.981,0.000131831,896298,879847
14213100,485.101,860.098,0.000129721,910984,894459
14213100,488.384,856.155,0.000127675,925724,909123
14213100,491.667,852.151,0.00012569,940522,923843
14213100,494.949,848.083,0.000123763,955380,938621
14213100,498.232,843.95,0.000121889,970302,953460
14213100,501.515,839.75,0.000120067,985289,968363
14213100,504.798,835.48,0.000118293,1000350,983333
14213100,508.081,831.138,0.000116563,1015470,998374
14213100,511.364,826.721,0.000114877,1030680,1013490
14213100,514.646,822.227,0.00011323,1045970,1028680
14213100,517.929,817.653,0.000111621,1061340,1043960
14213100,521.212,812.995,0.000110046,1076800,1059320
14213100,524.495,808.25,0.000108504,1092350,1074770
14213100,527.778,803.413,0.000106993,1108010,1090320
14213100,531.061,798.482,0.00010551,1123770,1105970
14213100,534.343,793.451,0.000104052,1139640,1121720
14213100,537.626,788.315,0.000102619,1155630,1137600
14213100,540.909,783.069,0.000101208,1171740,1153590
14213100,544.192,777.706,9.98159E-05,1187990,1169710
14213100,547.475,772.221,9.84418E-05,1204380,1185970
14213100,550.758,766.605,9.70834E-05,1220910,1202370
14213100,554.04,760.85,9.57384E-05,1237620,1218940
14213100,557.323,754.947,9.44048E-05,1254490,1235670
14213100,560.606,748.885,9.30803E-05,1271560,1252580
14213100,563.889,742.652,9.17624E-05,1288820,1269680
14213100,567.172,736.234,9.04488E-05,1306310,1287000
14213100,570.455,729.616,8.91368E-05,1324030,1304550
14213100,573.737,722.78,8.78234E-05,1342010,1322350
14213100,577.02,715.704,8.65055E-05,1360280,1340420
14213100,580.303,708.362,8.51795E-05,1378870,1358800
14213100,583.586,700.726,8.38415E-05,1397810,1377520
14213100,586.869,692.76,8.24867E-05,1417140,1396620
14213100,590.152,684.421,0.00008111,1436920,1416150
14213100,593.434,675.657,7.97048E-05,1457210,1436170
14213100,596.717,666.403,7.82637E-05,1478080,1456750
14213100,600,656.576,7.67769E-05,1499640,1478000
14717200,275,1007.16,0.00165607,22465.3,7852.71
14717200,278.283,1007.03,0.0014926,36080.6,21466.2
14717200,281.566,1006.76,0.00135353,49687.9,35069.5
14717200,284.848,1006.35,0.00123413,63290.1,48665.8
14717200,288.131,1005.82,0.00113078,76889.3,62257.3
14717200,291.414,1005.18,0.00104067,90486.8,75845.5
14717200,294.697,1004.43,0.000961579,104084,89431.4
14717200,297.98,1003.58,0.000891742,117681,103016
14717200,301.263,1002.64,0.000829739,131278,116600
14717200,304.545,1001.61,0.000774418,144877,130183
14717200,307.828,1000.5,0.000724835,158477,143767
14717200,311.111,999.306,0.000680207,172078,157351
14717200,314.394,998.038,0.000639886,185683,170937
14717200,317.677,996.698,0.000603327,199290,184524
14717200,320.96,995.288,0.000570071,212900,198113
14717200,324.242,993.811,0.000539726,226514,211705
14717200,327.525,992.269,0.00051196,240132,225300
14717200,330.808,990.665,0.000486487,253754,238898
14717200,334.091,989,0.000463058,267382,252501
14717200,337.374,987.277,0.000441462,281015,266108
14717200,340.657,985.496,0.00042151,294654,279721
14717200,343.939,983.66,0.000403039,308300,293339
14717200,347.222,981.77,0.000385907,321954,306963
14717200,350.505,979.827,0.000369988,335615,320595
14717200,353.788,977.833,0.000355169,349284,334233
14717200,357.071,975.788,0.000341352,362963,347880
14717200,360.354,973.693,0.000328449,376650,361536
14717200,363.636,971.549,0.000316381,390348,375200
14717200,366.919,969.358,0.000305077,404057,388874
14717200,370.202,967.12,0.000294475,417777,402559
14717200,373.485,964.835,0.000284519,431508,416255
14717200,376.768,962.504,0.000275156,445253,429962
14717200,380.051,960.128,0.00026634,459010,443681
14717200,383.333,957.708,0.00025803,472781,457414
14717200,386.616,955.242,0.000250188,486566,471159
14717200,389.899,952.733,0.000242779,500366,484919
14717200,393.182,950.18,0.000235771,514182,498694
14717200,396.465,947.584,0.000229137,528015,512484
14717200,399.747,944.944,0.000222849,541865,526290
14717200,403.03,942.261,0.000216884,555732,540113
14717200,406.313,939.535,0.00021122,569618,553954
14717200,409.596,936.766,0.000205836,583524,567813
