pressure, temperature,viscosity,density, enthalpy, internal_energy
27318200,313.889,0.000465984,1009.4613,194613.2487,167390.9414
27318200,316.667,0.000444585,1008.9057,206052.7683,178799.6574
27318200,319.444,0.000426575,1008.3503,217491.5274,190206.2747
27318200,322.222,0.000411209,1007.7947,228937.8793,201619.1542
27318200,325,0.000397958,1007.2391,240387.8452,213034.3559
27318200,327.778,0.00038642,1006.6835,251841.5863,224452.0662
27318200,330.556,0.000376286,1006.1279,263299.2834,235872.488
27318200,333.333,0.000367321,1005.5725,274757.007,247291.7261
27318200,336.111,0.00035933,1005.0169,286223.2205,258718.2343
27318200,338.889,0.000352167,1004.4613,297694.0227,270148.1409
27318200,341.667,0.000345711,1003.9057,309169.6479,281581.6948
27318200,344.444,0.000339865,1003.3503,320646.2058,293015.0341
27318200,347.222,0.000334543,1002.7947,332132.2129,304456.6551
27318200,350,0.000329681,1002.2391,343623.7949,315902.7087
27318200,352.778,0.000325222,1001.6835,355121.2151,327353.4663
27318200,355.556,0.000321117,1001.1279,366624.742,338809.2033
27318200,358.333,0.000317329,1000.5725,378130.504,350266.0718
27318200,361.111,0.000313819,1000.0169,389647.0648,361732.6046
27318200,363.889,0.000310559,999.4613,401170.5637,373204.9617
27318200,366.667,0.000307524,998.9057,412701.2863,384683.431
27318200,369.444,0.000304692,998.3503,424235.3673,396164.1676
27318200,372.222,0.000302042,997.7947,435781.4076,407655.7342
27318200,375,0.000299557,997.2391,447335.5539,419154.2954
27318200,377.778,0.000297224,996.6835,458898.1097,430660.1529
27318200,380.556,0.000295028,996.1279,470469.3844,442173.6129
27318200,383.333,0.000292958,995.5725,482045.5225,453690.8376
27318200,386.111,0.000291003,995.0169,493635.1826,465220.4381
27318200,388.889,0.000289154,994.4613,505234.5261,476758.5911
27318200,391.667,0.000287402,993.9057,516843.889,488305.6257
27318200,394.444,0.000285742,993.3503,528459.4307,499857.7166
27318200,397.222,0.000284164,992.7947,540089.8695,511423.5278
27318200,400,0.000282663,992.2391,551731.3872,522999.2539
27318200,402.778,0.000281234,991.6835,563384.3562,534585.2569
27318200,405.556,0.000279872,991.1279,575049.1602,546181.9087
27318200,408.333,0.000278572,990.5725,586721.9885,557785.4115
27318200,411.111,0.00027733,990.0169,598411.6554,569404.5158
27318200,413.889,0.000276142,989.4613,610114.3801,581035.4513
27318200,416.667,0.000275005,988.9057,621830.5969,592678.6366
27318200,419.444,0.000273916,988.3503,633556.5296,604330.306
27318200,422.222,0.000272871,987.7947,645301.0874,615999.2974
27318200,425,0.000271869,987.2391,657060.5305,627681.8788
27318200,427.778,0.000270905,986.6835,668835.3564,639378.5278
27318200,430.556,0.000269979,986.1279,680626.0798,651089.7382
27318200,433.333,0.000269089,985.5725,692428.9813,662811.7976
27318200,436.111,0.000268231,985.0169,704253.114,674553.6775
27318200,438.889,0.000267405,984.4613,716094.8039,686311.7081
27318200,441.667,0.000266608,983.9057,727954.6455,698086.4579
27318200,444.444,0.00026584,983.3503,739828.9759,709874.268
27318200,447.222,0.000265098,982.7947,751726.9864,721684.2387
27318200,450,0.000264381,982.2391,763645.068,733512.7618
27318200,452.778,0.000263688,981.6835,775583.9096,745360.494
27318200,455.556,0.000263018,981.1279,787544.2259,757228.1169
27318200,458.333,0.00026237,980.5725,799522.4415,769112.0544
27318200,461.111,0.000261743,980.0169,811527.9534,781021.5988
27318200,463.889,0.000261135,979.4613,823557.2523,792953.2359
27318200,466.667,0.000260546,978.9057,835611.1695,804907.7564
27318200,469.444,0.000259975,978.3503,847686.2151,816881.6647
27318200,472.222,0.000259422,977.7947,859791.9826,828884.4368
27318200,475,0.000258884,977.2391,871925.0605,840912.6506
27318200,477.778,0.000258362,976.6835,884086.4179,852967.226
27318200,480.556,0.000257855,976.1279,896277.0626,865049.1191
27318200,483.333,0.000257363,975.5725,908493.6378,877154.9591
27318200,486.111,0.000256884,975.0169,920746.032,889294.4978
27318200,488.889,0.000256419,974.4613,933030.9862,901464.4558
27318200,491.667,0.000255966,973.9057,945349.682,913665.9516
27318200,494.444,0.000255525,973.3503,957698.8963,925895.7394
27318200,497.222,0.000255096,972.7947,970088.8048,938163.839
27318200,500,0.000254678,972.2391,982516.3033,950467.1152
27318200,502.778,0.000254271,971.6835,994982.7855,962806.8846
27318200,505.556,0.000253874,971.1279,1007489.706,975184.5197
27318200,508.333,0.000253488,970.5725,1020034.058,987596.9757
27318200,511.111,0.000253111,970.0169,1032626.461,1000054.687
27318200,513.889,0.000252743,969.4613,1045264.065,1012554.753
27318200,516.667,0.000252384,968.9057,1057948.603,1025098.807
27318200,519.444,0.000252033,968.3503,1070677.299,1037684.016
27318200,522.222,0.000251691,967.7947,1083461.222,1050321.232
27318200,525,0.000251357,967.2391,1096297.792,1063007.805
27318200,527.778,0.00025103,966.6835,1109189.102,1075745.702
27318200,530.556,0.000250711,966.1279,1122137.352,1088536.984
27318200,533.333,0.0002504,965.5725,1135140.161,1101379.186
27318200,536.111,0.000250095,965.0169,1148209.328,1114283.836
27318200,538.889,0.000249797,964.4613,1161342.75,1127248.723
27318200,541.667,0.000249505,963.9057,1174543.135,1140276.38
27318200,544.444,0.00024922,963.3503,1187808.557,1153364.757
27318200,547.222,0.000248941,962.7947,1201151.601,1166526.112
27318200,550,0.000248668,962.2391,1214570.718,1179758.74
27822200,275,0.001,1017.4911,35313.17485,7859.608537
27822200,277.778,0.001,1016.9355,46700.36707,19241.27235
27822200,280.556,0.001,1016.3799,58090.82747,30623.60808
27822200,283.333,0.001,1015.8245,69480.90521,42003.15958
27822200,286.111,0.001,1015.2689,80878.99947,53388.47993
27822200,288.889,0.001,1014.7133,92281.04206,64775.64226
27822200,291.667,0.001,1014.1577,103686.9684,76164.70055
27822200,294.444,0.000912879,1013.6023,115092.5559,87551.54174
27822200,297.222,0.000775894,1013.0467,126505.8863,98944.32333
27822200,300,0.00068203,1012.4911,137922.725,110338.8952
27822200,302.778,0.000614194,1011.9355,149342.9626,121735.2167
27822200,305.556,0.00056313,1011.3799,160766.5172,133133.2665
27822200,308.333,0.000523449,1010.8245,172189.2252,144528.945
27822200,311.111,0.000491784,1010.2689,183619.2974,155930.4917
27822200,313.889,0.000465984,1009.7133,195052.6395,167333.8645
27822200,316.667,0.000444585,1009.1577,206489.3025,178739.1529
27822200,319.444,0.000426575,1008.6023,217925.2489,190142.3662
27822200,322.222,0.000411209,1008.0467,229368.8245,201551.8575
27822200,325,0.000397958,1007.4911,240816.0461,212963.6834
27822200,327.778,0.00038642,1006.9355,252267.0706,224378.0257
27822200,330.556,0.000376286,1006.3799,263722.0741,235795.0834
27822200,333.333,0.000367321,1005.8245,275177.1242,247210.9587
27822200,336.111,0.00035933,1005.2689,286640.6786,258634.0995
27822200,338.889,0.000352167,1004.7133,298108.8336,270060.6321
27822200,341.667,0.000345711,1004.1577,309581.8202,281490.8022
27822200,344.444,0.000339865,1003.6023,321055.746,292920.7461
27822200,347.222,0.000334543,1003.0467,332539.1223,304358.9549
27822200,350,0.000329681,1002.4911,344028.0731,315801.5778
27822200,352.778,0.000325222,1001.9355,355522.8589,327248.8837
27822200,355.556,0.000321117,1001.3799,367023.7452,338701.1453
27822200,358.333,0.000317329,1000.8245,378526.8589,350154.5133
27822200,361.111,0.000313819,1000.2689,390040.7591,361617.5156
27822200,363.889,0.000310559,999.7133,401561.5835,373086.3108
27822200,366.667,0.000307524,999.1577,413089.6151,384561.1843
27822200,369.444,0.000304692,998.6023,424620.9871,396038.2901
27822200,372.222,0.000302042,998.0467,436164.2958,407526.1856
27822200,375,0.000299557,997.4911,447715.6864,419021.0343
27822200,377.778,0.000297224,996.9355,459275.46,430523.1353
27822200,380.556,0.000295028,996.3799,470843.9232,442032.7923
27822200,383.333,0.000292958,995.8245,482417.2192,453546.1663
27822200,386.111,0.000291003,995.2689,494004.0018,465071.8629
27822200,388.889,0.000289154,994.7133,505600.4308,476606.0576
27822200,391.667,0.000287402,994.1577,517206.8394,488149.0766
27822200,394.444,0.000285742,993.6023,528819.3856,499697.0935
27822200,397.222,0.000284164,993.0467,540446.7827,511258.7663
27822200,400,0.000282663,992.4911,552085.2104,522830.2882
27822200,402.778,0.000281234,991.9355,563735.0387,534412.0182
27822200,405.556,0.000279872,991.3799,575396.6478,546004.325
27822200,408.333,0.000278572,990.8245,587066.2255,557603.4093
27822200,411.111,0.00027733,990.2689,598752.5803,569218.0151
27822200,413.889,0.000276142,989.7133,610451.9294,580844.3702
27822200,416.667,0.000275005,989.1577,622164.7037,592482.8898
27822200,419.444,0.000273916,988.6023,633887.1249,604129.8061
27822200,422.222,0.000272871,988.0467,645628.0958,615793.9498
27822200,425,0.000271869,987.4911,657383.8744,627471.5869
27822200,427.778,0.000270905,986.9355,669154.954,639163.1907
27822200,430.556,0.000269979,986.3799,680941.8455,650869.2507
27822200,433.333,0.000269089,985.8245,692740.8264,662586.0521
27822200,436.111,0.000268231,985.2689,704560.9429,674322.5579
27822200,438.889,0.000267405,984.7133,716398.5175,686075.0955
27822200,441.667,0.000266608,984.1577,728254.1401,697844.2282
27822200,444.444,0.00026584,983.6023,740124.1443,709626.294
27822200,447.222,0.000265098,983.0467,752017.713,721430.3835
27822200,450,0.000264381,982.4911,763931.2333,733252.8847
27822200,452.778,0.000263688,981.9355,775865.3882,745094.4485
27822200,455.556,0.000263018,981.3799,787820.8864,756955.75
27822200,458.333,0.00026237,980.8245,799794.1478,768833.2087
27822200,461.111,0.000261743,980.2689,811794.5593,780736.1052
27822200,463.889,0.000261135,979.7133,823818.6063,792660.9204
27822200,466.667,0.000260546,979.1577,835867.1124,804608.437
27822200,469.444,0.000259975,978.6023,847936.5821,816575.154
27822200,472.222,0.000259422,978.0467,860036.5964,828570.5336
27822200,475,0.000258884,977.4911,872163.7371,840591.1469
27822200,477.778,0.000258362,976.9355,884318.964,852637.9043
27822200,480.556,0.000257855,976.3799,896503.2749,864711.7516
27822200,483.333,0.000257363,975.8245,908713.3052,876809.3103
27822200,486.111,0.000256884,975.2689,920958.9273,888940.3147
27822200,488.889,0.000256419,974.7133,933236.873,901101.4762
27822200,491.667,0.000255966,974.1577,945548.3111,913293.9003
27822200,494.444,0.000255525,973.6023,957890.0082,925514.3309
27822200,497.222,0.000255096,973.0467,970272.1201,937772.7665
27822200,500,0.000254678,972.4911,982691.5302,950066.0597
27822200,502.778,0.000254271,971.9355,995149.616,962395.5103
27822200,505.556,0.000253874,971.3799,1007647.815,974762.4731
27822200,508.333,0.000253488,970.8245,1020183.104,987163.8885
27822200,511.111,0.000253111,970.2689,1032766.078,999610.1626
27822200,513.889,0.000252743,969.7133,1045393.867,1012098.377
27822200,516.667,0.000252384,969.1577,1058068.182,1024630.141
27822200,519.444,0.000252033,968.6023,1070786.227,1037202.602
27822200,522.222,0.000251691,968.0467,1083559.034,1049826.576
27822200,525,0.000251357,967.4911,1096384,1062499.388
27822200,527.778,0.00025103,966.9355,1109263.187,1075222.973
27822200,530.556,0.000250711,966.3799,1122198.76,1087999.36
27822200,533.333,0.0002504,965.8245,1135188.308,1100826.05
27822200,536.111,0.000250095,965.2689,1148243.579,1113714.521
27822200,538.889,0.000249797,964.7133,1161362.431,1126662.525
27822200,541.667,0.000249505,964.1577,1174547.525,1139672.547
27822200,544.444,0.00024922,963.6023,1187796.89,1152742.492
27822200,547.222,0.000248941,963.0467,1201123.04,1165884.546
27822200,550,0.000248668,962.4911,1214524.37,1179096.95
28326300,275,0.001,1017.74315,35802.97853,7858.541053
28326300,277.778,0.001,1017.18755,47185.31075,19235.13731
28326300,280.556,0.001,1016.63195,58571.238,30612.69789
28326300,283.333,0.001,1016.07655,69957.05967,41987.71912
28326300,286.111,0.001,1015.52095,81351.12997,53368.71073
28326300,288.889,0.001,1014.96535,92749.34777,64751.71454
28326300,291.667,0.001,1014.40975,104151.62,76136.75735
28326300,294.444,0.000912879,1013.85435,115553.7014,87519.70485
28326300,297.222,0.000775894,1013.29875,126963.6515,98908.69287
28326300,300,0.00068203,1012.74315,138377.22,110299.5568
28326300,302.778,0.000614194,1012.18755,149794.2834,121692.2425
28326300,305.556,0.00056313,1011.63195,161214.7476,133086.7173
28326300,308.333,0.000523449,1011.07655,172634.4393,144478.8727
28326300,311.111,0.000491784,1010.52095,184061.5583,155876.9372
28326300,313.889,0.000465984,1009.96535,195492.0032,167276.8626
28326300,316.667,0.000444585,1009.40975,206925.8179,178678.7316
28326300,319.444,0.000426575,1008.85435,218358.9599,190078.5489
28326300,322.222,0.000411209,1008.29875,229799.767,201484.66
28326300,325,0.000397958,1007.74315,241244.252,212893.1177
28326300,327.778,0.00038642,1007.18755,252692.5671,224304.0997
28326300,330.556,0.000376286,1006.63195,264144.8843,235717.8009
28326300,333.333,0.000367321,1006.07655,275597.2679,247130.3211
28326300,336.111,0.00035933,1005.52095,287058.1703,258550.102
28326300,338.889,0.000352167,1004.96535,298523.6849,269973.2682
28326300,341.667,0.000345711,1004.40975,309994.0397,281400.062
28326300,344.444,0.000339865,1003.85435,321465.34,292826.6182
28326300,347.222,0.000334543,1003.29875,332946.0923,304261.4225
28326300,350,0.000329681,1002.74315,344432.4185,315700.6226
28326300,352.778,0.000325222,1002.18755,355924.5764,327144.4847
28326300,355.556,0.000321117,1001.63195,367422.8288,338593.2789
28326300,358.333,0.000317329,1001.07655,378923.3008,350043.1545
28326300,361.111,0.000313819,1000.52095,390434.5472,361502.6345
28326300,363.889,0.000310559,999.96535,401952.7039,372967.8762
28326300,366.667,0.000307524,999.40975,413478.0513,384439.1624
28326300,369.444,0.000304692,998.85435,425006.7212,395912.6461
28326300,372.222,0.000302042,998.29875,436547.3055,407396.8795
28326300,375,0.000299557,997.74315,448095.9477,418888.0249
28326300,377.778,0.000297224,997.18755,459652.9463,430386.3789
28326300,380.556,0.000295028,996.63195,471218.6056,441892.2426
28326300,383.333,0.000292958,996.07655,482789.0671,453401.7759
28326300,386.111,0.000291003,995.52095,494372.98,464923.5789
28326300,388.889,0.000289154,994.96535,505966.5025,476453.8258
28326300,391.667,0.000287402,994.40975,517569.9653,487992.8403
28326300,394.444,0.000285742,993.85435,529179.5245,499536.7944
28326300,397.222,0.000284164,993.29875,540803.8886,511094.3405
28326300,400,0.000282663,992.74315,552439.2357,522661.6703
28326300,402.778,0.000281234,992.18755,564085.9325,534239.1397
28326300,405.556,0.000279872,991.63195,575744.3567,545827.1146
28326300,408.333,0.000278572,991.07655,587410.6938,557421.7938
28326300,411.111,0.00027733,990.52095,599093.7471,569031.9151
28326300,413.889,0.000276142,989.96535,610789.7316,580653.7044
28326300,416.667,0.000275005,989.40975,622499.075,592287.5733
28326300,419.444,0.000273916,988.85435,634217.9965,603929.7522
28326300,422.222,0.000272871,988.29875,645955.3931,615589.0648
28326300,425,0.000271869,987.74315,657707.5201,627261.7745
28326300,427.778,0.000270905,987.18755,669474.867,638948.3508
28326300,430.556,0.000269979,986.63195,681257.9407,650649.2791
28326300,433.333,0.000269089,986.07655,693053.016,662360.8418
28326300,436.111,0.000268231,985.52095,704869.1317,674091.9938
28326300,438.889,0.000267405,984.96535,716702.6074,685839.0595
28326300,441.667,0.000266608,984.40975,728554.0282,697602.5973
28326300,444.444,0.00026584,983.85435,740419.7241,709378.9419
28326300,447.222,0.000265098,983.29875,752308.8699,721177.1745
28326300,450,0.000264381,982.74315,764217.8488,732993.6794
28326300,452.778,0.000263688,982.18755,776147.3379,744829.1014
28326300,455.556,0.000263018,981.63195,788098.0399,756684.1094
28326300,458.333,0.00026237,981.07655,800066.3705,768555.1186
28326300,461.111,0.000261743,980.52095,812061.7061,780451.3983
28326300,463.889,0.000261135,979.96535,824080.5269,792369.424
28326300,466.667,0.000260546,979.40975,836123.6493,804309.971
28326300,469.444,0.000259975,978.85435,848187.5719,816269.5327
28326300,472.222,0.000259422,978.29875,860281.8636,828257.5576
28326300,475,0.000258884,977.74315,872403.0994,840270.6105
28326300,477.778,0.000258362,977.18755,884552.23,852309.5921
28326300,480.556,0.000257855,976.63195,896730.2436,864375.4381
28326300,483.333,0.000257363,976.07655,908933.7673,876464.7626
28326300,486.111,0.000256884,975.52095,921172.6583,888587.2824
28326300,488.889,0.000256419,974.96535,933443.6388,900739.7
28326300,491.667,0.000255966,974.40975,945747.8655,912923.1082
28326300,494.444,0.000255525,973.85435,958082.0944,925134.2407
28326300,497.222,0.000255096,973.29875,970456.4621,937383.0749
28326300,500,0.000254678,972.74315,982867.8395,949666.4515
28326300,502.778,0.000254271,972.18755,995317.5884,961985.6538
28326300,505.556,0.000253874,971.63195,1007807.129,974342.0195
28326300,508.333,0.000253488,971.07655,1020333.423,986732.4741
28326300,511.111,0.000253111,970.52095,1032907.04,999167.396
28326300,513.889,0.000252743,969.96535,1045525.092,1011643.849
28326300,516.667,0.000252384,969.40975,1058189.268,1024163.42
28326300,519.444,0.000252033,968.85435,1070896.75,1036723.237
28326300,522.222,0.000251691,968.29875,1083658.538,1049334.08
28326300,525,0.000251357,967.74315,1096472.004,1061993.249
28326300,527.778,0.00025103,967.18755,1109339.178,1074702.649
28326300,530.556,0.000250711,966.63195,1122262.195,1087464.276
28326300,533.333,0.0002504,966.07655,1135238.609,1100275.601
28326300,536.111,0.000250095,965.52095,1148280.124,1113148.052
28326300,538.889,0.000249797,964.96535,1161384.557,1126079.342
28326300,541.667,0.000249505,964.40975,1174554.525,1139071.912
28326300,544.444,0.00024922,963.85435,1187788.01,1152123.623
28326300,547.222,0.000248941,963.29875,1201097.461,1165246.592
28326300,550,0.000248668,962.74315,1214481.214,1178439.006
28830300,275,0.001,1017.99515,36292.36788,7857.378932
28830300,277.778,0.001,1017.43955,47669.86463,19228.92879
28830300,280.556,0.001,1016.88395,59051.28088,30601.7334
28830300,283.333,0.001,1016.32855,70432.86659,41972.24188
28830300,286.111,0.001,1015.77295,81822.9313,53348.92084
28830300,288.889,0.001,1015.21735,93217.34123,64727.78106
28830300,291.667,0.001,1014.66175,104615.9749,76108.82228
28830300,294.444,0.000912879,1014.10635,116014.5649,87487.88915
28830300,297.222,0.000775894,1013.55075,127421.1481,98873.09593
28830300,300,0.00068203,1012.99515,138831.4593,110260.2637
28830300,302.778,0.000614194,1012.43955,150245.3605,121649.3248
28830300,305.556,0.00056313,1011.88395,161662.7455,133040.2352
28830300,308.333,0.000523449,1011.32855,173079.4318,144428.8779
28830300,311.111,0.000491784,1010.77295,184503.6079,155823.4703
28830300,313.889,0.000465984,1010.21735,195931.1656,167219.9579
28830300,316.667,0.000444585,1009.66175,207362.1416,178618.4171
28830300,319.444,0.000426575,1009.10635,218792.4883,190014.8478
28830300,322.222,0.000411209,1008.55075,230230.5358,201417.5878
28830300,325,0.000397958,1007.99515,241672.2929,212822.6865
28830300,327.778,0.00038642,1007.43955,253117.9071,224230.3172
28830300,330.556,0.000376286,1006.88395,264567.5462,235640.6709
28830300,333.333,0.000367321,1006.32855,276017.2715,247049.8447
28830300,336.111,0.00035933,1005.77295,287475.5297,258466.2747
28830300,338.889,0.000352167,1005.21735,298938.4119,269886.0832
28830300,341.667,0.000345711,1004.66175,310406.1427,281309.5098
28830300,344.444,0.000339865,1004.10635,321874.8252,292732.6872
28830300,347.222,0.000334543,1003.55075,333352.9611,304164.096
28830300,350,0.000329681,1002.99515,344836.6704,315599.8824
28830300,352.778,0.000325222,1002.43955,356326.2081,327040.3098
28830300,355.556,0.000321117,1001.88395,367821.8342,338485.6459
28830300,358.333,0.000317329,1001.32855,379319.6723,349932.0387
28830300,361.111,0.000313819,1000.77295,390828.2725,361388.0059
28830300,363.889,0.000310559,1000.21735,402343.7693,372849.7039
28830300,366.667,0.000307524,999.66175,413866.4405,384317.4129
28830300,369.444,0.000304692,999.10635,425392.4163,395787.2846
28830300,372.222,0.000302042,998.55075,436930.2842,407267.8663
28830300,375,0.000299557,997.99515,448476.1862,418755.319
28830300,377.778,0.000297224,997.43955,460030.4183,430249.9369
28830300,380.556,0.000295028,996.88395,471593.2822,441752.0185
28830300,383.333,0.000292958,996.32855,483160.918,453257.7224
28830300,386.111,0.000291003,995.77295,494741.9702,464775.6437
28830300,388.889,0.000289154,995.21735,506332.5955,476301.955
28830300,391.667,0.000287402,994.66175,517933.1218,487836.9773
28830300,394.444,0.000285742,994.10635,529539.7037,499376.8814
28830300,397.222,0.000284164,993.55075,541161.0449,510930.3141
28830300,400,0.000282663,992.99515,552793.3216,522493.4655
28830300,402.778,0.000281234,992.43955,564436.8977,534066.6885
28830300,405.556,0.000279872,991.88395,576092.1478,545650.346
28830300,408.333,0.000278572,991.32855,587755.2559,557240.6354
28830300,411.111,0.00027733,990.77295,599435.0195,568846.2878
28830300,413.889,0.000276142,990.21735,611127.6517,580463.5274
28830300,416.667,0.000275005,989.66175,622833.5767,592092.7625
28830300,419.444,0.000273916,989.10635,634549.0118,603730.2216
28830300,422.222,0.000272871,988.55075,646282.8478,615384.721
28830300,425,0.000271869,987.99515,658031.3375,627052.5224
28830300,427.778,0.000270905,987.43955,669794.9667,638734.0908
28830300,430.556,0.000269979,986.88395,681574.2382,650429.9078
28830300,433.333,0.000269089,986.32855,693365.4241,662136.2531
28830300,436.111,0.000268231,985.77295,705177.5561,673862.0736
28830300,438.889,0.000267405,985.21735,717006.9508,685603.6905
28830300,441.667,0.000266608,984.66175,728854.1883,697361.6575
28830300,444.444,0.00026584,984.10635,740715.5956,709132.3062
28830300,447.222,0.000265098,983.55075,752600.339,720924.7083
28830300,450,0.000264381,982.99515,764504.7979,732735.2444
28830300,452.778,0.000263688,982.43955,776429.6438,744564.5536
28830300,455.556,0.000263018,981.88395,788375.5735,756413.2984
28830300,458.333,0.00026237,981.32855,800338.9982,768277.8899
28830300,461.111,0.000261743,980.77295,812329.2841,780167.5859
28830300,463.889,0.000261135,980.21735,824342.9065,792078.8571
28830300,466.667,0.000260546,979.66175,836380.6743,804012.471
28830300,469.444,0.000259975,979.10635,848439.0807,815964.916
28830300,472.222,0.000259422,978.55075,860527.6822,827945.6266
28830300,475,0.000258884,977.99515,872643.0475,839951.1616
28830300,477.778,0.000258362,977.43955,884786.1181,851982.4122
28830300,480.556,0.000257855,976.88395,896957.8727,864040.3043
28830300,483.333,0.000257363,976.32855,909154.9305,876121.4442
28830300,486.111,0.000256884,975.77295,921387.1334,888235.532
28830300,488.889,0.000256419,975.21735,933651.1945,900379.2612
28830300,491.667,0.000255966,974.66175,945948.2583,912553.7121
28830300,494.444,0.000255525,974.10635,958275.0704,924755.6085
28830300,497.222,0.000255096,973.55075,970641.7485,936994.907
28830300,500,0.000254678,972.99515,983045.1516,949268.4366
28830300,502.778,0.000254271,972.43955,995486.6254,961577.4645
28830300,505.556,0.000253874,971.88395,1007967.573,973923.3112
28830300,508.333,0.000253488,971.32855,1020484.944,986302.8881
28830300,511.111,0.000253111,970.77295,1033049.279,998726.5461
28830300,513.889,0.000252743,970.21735,1045657.675,1011191.332
28830300,516.667,0.000252384,969.66175,1058311.797,1023698.811
28830300,519.444,0.000252033,969.10635,1071008.808,1036246.09
28830300,522.222,0.000251691,968.55075,1083759.676,1048843.915
28830300,525,0.000251357,967.99515,1096561.747,1061489.564
28830300,527.778,0.00025103,967.43955,1109417.023,1074184.91
28830300,530.556,0.000250711,966.88395,1122327.605,1086931.916
28830300,533.333,0.0002504,966.32855,1135291.019,1099728.026
28830300,536.111,0.000250095,965.77295,1148318.92,1112584.618
28830300,538.889,0.000249797,965.21735,1161409.089,1125499.368
28830300,541.667,0.000249505,964.66175,1174564.096,1138474.673
28830300,544.444,0.00024922,964.10635,1187781.882,1151508.351
28830300,547.222,0.000248941,963.55075,1201074.83,1164612.453
28830300,550,0.000248668,962.99515,1214441.222,1177785.114
29334300,275,0.001,1018.24715,36781.44103,7856.122377
29334300,277.778,0.001,1017.69155,48154.12579,19222.64592
29334300,280.556,0.001,1017.13595,59531.05218,30590.71271
29334300,283.333,0.001,1016.58055,70908.42113,41956.72497
29334300,286.111,0.001,1016.02495,82294.49778,53329.10647
29334300,288.889,0.001,1015.46935,93685.1159,64703.83713
29334300,291.667,0.001,1014.91375,105080.1259,76080.88984
29334300,294.444,0.000912879,1014.35835,116475.2381,87456.08831
29334300,297.222,0.000775894,1013.80275,127878.4675,98837.52538
29334300,300,0.00068203,1013.24715,139285.5333,110221.0078
29334300,302.778,0.000614194,1012.69155,150696.2836,121606.4548
29334300,305.556,0.00056313,1012.13595,162110.6002,132993.8108
29334300,308.333,0.000523449,1011.58055,173524.2914,144378.9504
29334300,311.111,0.000491784,1011.02495,184945.5343,155770.0799
29334300,313.889,0.000465984,1010.46935,196370.2139,167163.1389
29334300,316.667,0.000444585,1009.91375,207798.3603,178558.1971
29334300,319.444,0.000426575,1009.35835,219225.9202,189951.2499
29334300,322.222,0.000411209,1008.80275,230661.2164,201350.6273
29334300,325,0.000397958,1008.24715,242100.2538,212752.3754
29334300,327.778,0.00038642,1007.69155,253543.175,224156.663
29334300,330.556,0.000376286,1007.13595,264990.1436,235563.6773
29334300,333.333,0.000367321,1006.58055,276437.2182,246969.513
29334300,336.111,0.00035933,1006.02495,287892.8397,258382.6003
29334300,338.889,0.000352167,1005.46935,299353.0968,269799.0594
29334300,341.667,0.000345711,1004.91375,310818.2108,281219.1268
29334300,344.444,0.000339865,1004.35835,322284.2827,292638.9337
29334300,347.222,0.000334543,1003.80275,333759.8093,304066.9553
29334300,350,0.000329681,1003.24715,345240.9088,315499.3364
29334300,352.778,0.000325222,1002.69155,356727.8333,326936.3377
29334300,355.556,0.000321117,1002.13595,368220.8403,338378.2243
29334300,358.333,0.000317329,1001.58055,379716.0517,349821.1429
29334300,361.111,0.000313819,1001.02495,391222.0129,361273.6063
29334300,363.889,0.000310559,1000.46935,402734.857,372731.7696
29334300,366.667,0.000307524,999.91375,414254.8593,384195.9105
29334300,369.444,0.000304692,999.35835,425778.1485,395662.1797
29334300,372.222,0.000302042,998.80275,437313.3075,407139.1193
29334300,375,0.000299557,998.24715,448856.4769,418622.8892
29334300,377.778,0.000297224,997.69155,460407.9504,430113.781
29334300,380.556,0.000295028,997.13595,471968.0269,441612.0908
29334300,383.333,0.000292958,996.58055,483532.845,453113.9761
29334300,386.111,0.000291003,996.02495,495111.0449,464628.0264
29334300,388.889,0.000289154,995.46935,506698.7815,476150.4134
29334300,391.667,0.000287402,994.91375,518296.3802,487681.4551
29334300,394.444,0.000285742,994.35835,529899.994,499217.3213
29334300,397.222,0.000284164,993.80275,541518.3215,510766.6529
29334300,400,0.000282663,993.24715,553147.5374,522325.6386
29334300,402.778,0.000281234,992.69155,564788.0028,533894.6285
29334300,405.556,0.000279872,992.13595,576440.0893,545473.9823
29334300,408.333,0.000278572,991.58055,588099.9789,557059.8959
29334300,411.111,0.00027733,991.02495,599776.4639,568661.0941
29334300,413.889,0.000276142,990.46935,611465.7553,580273.7994
29334300,416.667,0.000275005,989.91375,623168.274,591898.4165
29334300,419.444,0.000273916,989.35835,634880.2351,603531.1721
29334300,422.222,0.000272871,988.80275,646610.5234,615180.8756
29334300,425,0.000271869,988.24715,658355.3894,626843.7863
29334300,427.778,0.000270905,987.69155,670115.315,638520.3655
29334300,430.556,0.000269979,987.13595,681890.799,650211.0903
29334300,433.333,0.000269089,986.58055,693678.1109,661912.2385
29334300,436.111,0.000268231,986.02495,705486.2754,673632.7483
29334300,438.889,0.000267405,985.46935,717311.6059,685368.9385
29334300,441.667,0.000266608,984.91375,729154.6779,697121.3575
29334300,444.444,0.00026584,984.35835,741011.815,708886.3343
29334300,447.222,0.000265098,983.80275,752892.1755,720672.9309
29334300,450,0.000264381,983.24715,764792.1348,732477.5245
29334300,452.778,0.000263688,982.69155,776712.359,744300.7482
29334300,455.556,0.000263018,982.13595,788653.539,756143.2585
29334300,458.333,0.00026237,981.58055,800612.0815,768001.4625
